Player,Guild,Kills,Deaths,Fame
yuchi0701,Judy no go Cindy no come,8,13,826665
yubemonster,Reiver,1,5,19539
yubaibaiOvO,Crazybabys,1,0,270548
yuanyuan,Boar Army,14,15,6702062
yuanwenhua,PLANET,0,1,0
yuanwangshu,Pink 7,0,1,0
yuanliang,cat and rat,1,2,31715
yuanlaishixbs,Free Butterfly,1,0,61840
yuanfujinghong,PLAC,0,2,1648372
yuanbb,cat and rat,0,1,26266
yuIshigami,You Shall N0T Pass,6,24,5647851
yuIshigami,All The Villains,29,28,8939841
yu668,PSC,4,6,1067584
ytyt456,Meow Immortal,4,5,413194
ytyt456,Never Regret,2,13,322264
ytpp,NULL,0,2,152203
ytledemastre,KNIFE,0,1,0
ysyeysysyy,Stellar Alliance,0,0,46953
ysxsca,nanjingdapaidang,14,5,1137706
ysx1k,The Lonely Moan,0,4,404411
ysunflower,Old Man,0,1,181291
ysuck,Not - Friendly,0,1,14150
ysuck,The Wardens,0,1,7942
ysmygu,Xandros,0,3,84939
ysmygu,Basmi Ghufron,0,1,59818
ysmygu,Iron Dominion,0,2,23010
ysmygu,Ala,1,5,3210
ysmygu,-,0,2,43090
yqssy,Summers,13,9,1886635
yqssy,Meerkat Assemble,5,5,2426573
yqssy,2026-07-06,8,4,2039546
yqssy,Pierce,28,11,5580387
yqrm,NULL,4,6,1552055
yplmxx666,Jagdgeschwader 52,0,1,0
yoyoyoko1,Packet Loss,3,3,168200
yoyi0,Pink 7,0,1,0
youzicha,JMcomic2,2,2,176605
youzi8886,Shu Shan,14,29,5669459
youzi88,Meow Immortal,0,1,16108
youysu2,QuQnnTATnnOvO,10,16,3778270
yoursswin,-,0,1,227596
youoooou,The Fide Blood,5,5,1346770
younghead,-,0,1,0
youngfahsa,Topspire,1,2,181295
youngfahsa,Invade,3,11,2307863
youlongya,Shu Shan,5,2,265355
youknow819,Nemo Nemo,0,4,588809
youkey,1Mmortal,3,9,2150568
yougay154,-,0,1,0
youbinnn,yanyuge,0,1,0
youbinnn,Pristine,2,1,209963
youbinnn,Suger Babies,4,3,407760
youarecookie,China Daoism,0,0,52386
youGGbond,Farm Or Die,0,2,2192
you,PARAG0NS,0,1,0
yoshishang,The Loot Goblins,30,13,7036440
yoshiokaa,HELIOS KNIGHTS,2,5,100353
yoshiokaa,-,0,1,6537
yoshio084,Family Type,6,7,868372
yoshi250,HeavenFall,0,2,9137
yoshi205,Lunagon Island,3,1,314778
yoshd2,DEMON EYE,0,0,26751
yoritarooo,Call to Heaven,0,2,0
yoouzi,The hairsplitters,0,1,0
yoooooowtf,M O G A,15,11,4998269
yoooomogi,GOD of INNU,0,1,0
yoooWHR,First love,8,4,1316575
yoohohohoo,Soul Refining Sect,0,3,17464
yoohohohoo,-,1,3,26117
yongye123,KongFu PanDa,29,22,11894087
yongshengge,busibuxiu,0,1,11738
yongjinqingtian,PLAC,56,44,21296916
yongil,Nemo Nemo,2,16,6821332
yonbu,OverDaddy,1,4,429058
yonaaaa,OneFame,0,2,46208
yomannan,Never Regret,7,13,768353
yoloww,Circus,29,8,2310561
yolinnnnnnn,First love,24,34,13268924
yokawa,MINlONS,45,25,13762514
yoiuo,Korean Knights,3,8,47338
yohert,Harmonia Eternity,0,0,8302
yogaaj,RABBIT RAIDERS,9,12,1302658
yocab,-,0,2,23781
yocab,Alone in The Mist,2,5,82954
ymire,Stellar Alliance,0,1,912492
ylt888,wswsws,0,0,200193
yllemon,CMCC,23,16,8639808
yllemon,Earn money,19,13,9834025
yldck,B o S,0,1,0
ylcw,PSC,0,0,72392
ylcw,Mamboo,0,3,321022
