Player,Guild,Kills,Deaths,Fame
Adolf14,WarTag UA,9,36,7265815
AyrtonSenna,Woof Woof,28,41,14909835
MissWoodie,Noobs With Attitude,0,16,2802139
KingOkar,Papaoutai,64,26,23966660
Ztris,Panico,146,28,39498902
WSOR,Clean Kill,38,38,11551754
HaHaHuman,Lemon Girls,51,43,11145176
Nunzioter,Panico,18,13,15965263
CriminalStyle,G2U,14,34,10249654
BlackBishopp,Squirtle Squad,26,36,19561981
HaKa2,Panico,52,28,15998434
TroLLiG,Pink Monkeys,15,14,17753279
Immortal,S A N I T Y,24,29,7640005
Yvex,EightFours,177,28,27911049
kim,EightFours,47,16,22372793
Ardonita,Ascension,17,31,5867542
Shai2,Heralds of Valhalla,53,33,20392230
