Player,Guild,Kills,Deaths,Fame
Armifiya,Heralds of Valhalla,9,23,15803202
PomnishYlubky,Right Side,29,40,15315305
KIHaveNoDream,EightFours,6,5,18395813
ZaTaOmegaHP,UNH0LY,53,32,6691699
FLashLy,Marauder s,34,58,14650495
T1000,Ridniy Kray,49,37,13276437
Kiina,JOURNEY TOGETHER,0,41,17223891
Peleilu,Critical,102,28,20770100
torau,Papaoutai,11,27,19347948
EsaLOL,Contingent,189,58,35184679
simplecube,Right Side,31,33,16693312
Hooley,Papaoutai,30,27,21762697
BebratoR,Utopia,198,38,9594815
Fonty,Fuego,18,30,17892513
SmuGis,LDK-ORDINAS,94,80,7296882
R4msess,Right Side,106,40,14890697
Jeritik,Utopia,124,37,7567970
MAXDERBOSS,Ascension,62,29,13361469
Argo,-,16,9,4523175
rawRRRs,Skoggangr,60,46,20674493
PiggerBenis,Critical,98,30,19501366
MrAnanas,Marauder s,55,58,14378958
Snackbaiz,B A N G,97,17,25589565
MrAlyk,Cow field,14,16,19377854
LlRu4,Heralds of Valhalla,48,24,15438161
Dashrix,Lemon Girls,57,42,22228826
ConquerorTerim,Bohem,7,25,13848497
PetitNoir,Critical,85,28,17663754
Stefictory,Simia,54,28,16734738
Arturkiray,Skoggangr,114,30,10576228
1Bojji,Heralds of Valhalla,56,46,19434801
DROXYee,BOMBERMAN,54,29,14562621
NICO,B A N G,17,18,19145947
Slavka69,S I X,38,38,11333296
BunnyHoop,S A N I T Y,53,42,10681701
SweetMask,Marauder s,27,53,13212111
Gooobka,Squirtle Squad,52,33,16151665
Yarinek,Tous Ensemble,94,31,18372981
notabot22,Contingent,2,40,31412284
NiewolnikGruzu,Woof Woof,56,43,17362300
RonelMia,Ridniy Kray,53,34,12885187
JLobbi,G2U,34,28,11986384
Seife,Contingent,11,46,34119632
UznikAzgbana,Pleasure lair,196,19,9638557
Vyper,Critical,42,22,17761677
Wynn,Skoggangr,17,36,15619323
BaNuMu,Woof Woof,18,70,10804475
Eren57,B A N G,84,20,22137309
wasssim,Skoggangr,30,45,16443310
winterrivera,Y O I N K,35,24,16238470
Chary,Pyramid Scheme,29,17,8409297
MrHunter,The Highlanders Tavern,47,7,4399176
TuTioElManco,Overpowering,24,35,7151563
Crovi,Panico,91,37,26150833
Soegaard1,Skoggangr,26,36,23385371
tixuu,Tous Ensemble,44,20,9242756
TonyGPS,ANY FIGHT,154,36,21255607
BTWpsychopath,Papaoutai,39,35,16078999
kritzlette,JOURNEY TOGETHER,9,26,10900945
iamai,Ascension,11,24,5862679
HeadCraker,Follow The Crown,46,33,3120976
Zakiota,Skoggangr,54,26,13541596
LOYACAN,DaraVur,90,15,7101742
Tjenick,Y O I N K,146,44,22626802
KOTEL76582,Contingent,48,43,33651800
Omgkeinname,Squirtle Squad,8,6,18657711
Gazro,KillJoys,190,30,15719367
vetega93,FOR SOLO PLAYERS NO TAX,66,5,3415561
Narc6,Squirtle Squad,87,25,9651854
Brunwild,Utopia,243,33,8026419
z3n,G2U,78,29,14251914
Evelyynn,Critical,17,9,17465426
Ektomorph,EightFours,26,8,16890733
shahsawar,Contingent,7,55,21889691
ViviiX,Full Push,2,10,11652348
Moriart1k,E H O T,32,23,16854559
MoAmrr,UNH0LY,3,40,14163124
Ayvazar,DontNeedYou,36,42,11263455
SHQIPE,Contingent,16,13,45058604
Hardockk,-,58,30,3198072
Toboe,Contingent,42,33,24584733
DenhiG,KillJoys,67,28,13192478
Chaloum,Contingent,33,44,27941373
Immortal,S A N I T Y,102,25,14073362
Jinyou,Clean Kill,72,29,20753452
LalaBajnok,Clean Kill,41,42,8251022
6Mamadisimo9,Contingent,123,53,31548609
Hoshido,Pleasure lair,348,20,9462956
Samir18eme,EightFours,30,17,20100378
BubbaG,Squirtle Squad,6,47,21309485
GLadiusDiaboli,DaraVur,82,7,10172885
zxcshanghai,Marauder s,58,58,12839915
Rivara,Sincerity,21,12,4994596
verypersen,Y O I N K,40,32,21525836
Ramlinz,Y O I N K,30,14,25914216
Smacias,S I X,97,50,14699262
Bogibig,R I V A L,95,16,4856231
Antoha777,Papaoutai,67,27,20298390
Rysiek40cm,Polska Gildia,32,44,13336433
Yvex,EightFours,111,18,23819368
Darkside6424,TheOrder,93,48,8199394
HayriX,Skoggangr,141,39,24695628
Dorotaaa,EQMS,13,20,22770377
PolarisN,Contingent,1,42,31767845
chikit,G2U,12,32,9055290
Golle,Y O I N K,168,14,33996891
Gregaren,Contingent,20,45,26955023
Zankio,Solary,68,9,3885085
Woznyakoo,B A N G,40,25,15137214
Dxkills,EightFours,109,13,18921684
iTzN3RO,FAME NERA,20,27,3835826
HolyFlash,Stoic,1,6,3483691
Z3L,Bohem,43,29,11701197
hmzv,Skoggangr,48,48,20241054
NaczelnyBoomer,WhySpierdalasz,22,36,13827383
Koffu,Panico,127,32,24172967
EyribiRabbek,Bohem,13,18,13239380
LiverWhisp3R,Heralds of Valhalla,59,39,17499476
Hawkzzzz,Contingent,62,34,32859289
RichKiwi,Contingent,163,32,38855857
drobuto4ka,Right Side,26,28,20629097
Sufit308,Skoggangr,71,34,20345920
tofyUA,WarTag UA,24,62,10348499
Salley,Skoggangr,9,43,24223196
Deskra,SHIV,9,23,13674886
Dehip,UNLIMIT,52,23,13214776
Flirtael,Ascension,2,44,8904175
LADV,Polska Gildia,145,34,21022954
KoshiSamba,EightFours,95,18,16133708
Hustek,Contingent,41,30,37504148
Mikrocipek,Skoggangr,24,42,20259354
xDcottonpickerxD,Y O I N K,39,29,19606537
Support,Squirtle Squad,10,45,23574730
FlamedBono,We Craft,89,36,7379358
Juboom,Unbound,3,16,4833381
RudyAkaSuchy,Polska Gildia,38,23,13950490
kamithegrinder,EQMS,5,25,7596282
Exorc1st,Inquisitors,12,35,15352066
ZanCio,Panico,15,27,11645548
Bravoxes,Skoggangr,9,39,17798073
i3z,Skoggangr,47,37,20449312
OGruzik,Right Side,85,46,17002612
OGbyqu,E U P H O R I A,64,17,3956287
Strangerman,JOURNEY TOGETHER,16,32,12805864
Champion0fItaly,Panico,217,22,39316342
Messo,ANY FIGHT,20,35,10316638
evmShane,FAMILIA ES TODO,38,16,3880667
Chujavec,Moravian Eagles,123,34,6177341
tantunivesova,Anatolian Rebels,48,22,3930364
Host435,Marauder s,13,54,12771907
Luciole,Skoggangr,13,42,12992733
TWIXIK,Marauder s,22,63,10018213
Carde123,Skoggangr,286,16,59975225
Dem1onix,Contingent,36,38,25088557
konopp,z o o t r o p o l i s,44,31,26552887
RealKiwii,Y O I N K,416,25,60727286
JenniferOfRivia,Cow field,122,25,19295672
Glaciers,Clean Kill,120,38,28215965
Zemkaa,S I X,16,27,10431267
Sentus,Y O I N K,48,25,21377994
Arepha,B A N G,33,19,17870258
Rapidz,EQMS,23,23,18226086
Spunky,Clean Kill,5,43,15126402
Tymek1609,Polska Gildia,128,38,11732813
KaiTylenn,Skoggangr,32,25,18936917
XinZhao,Achieve Hunters,66,25,10416814
Bragon,Right Side,30,26,13861879
CAT,Y O I N K,31,22,22948684
SH4KA,4SAN,42,19,3181875
Solaance,B A N G,50,28,16047783
cake100p,Skoggangr,21,38,23057723
PrngoPazdan,Tous Ensemble,35,19,16763885
DuanDuan,Skoggangr,53,38,16190386
Balain,Critical,9,27,18934756
MelegimrlTTV,Skoggangr,105,28,16067670
FADAKILLER,Papaoutai,5,28,13289217
DrAgOnAsHuK,Woof Woof,53,46,16982675
LaurenHarris,Stoic,104,25,12095057
GOONYAHTA,Right Side,78,51,13753862
jiyvven,La Horde Sylvestre,33,36,2807467
XiadxD,B A N G,41,17,18566359
WalkOfLife,Bohem,79,18,12115035
Ichis,UNH0LY,10,32,15905267
"8,15E+02",Right Side,76,34,26821361
Despot7705,Clean Kill,26,37,19584280
Freeday,Right Side,71,40,17639042
Hals,Follow The Crown,17,12,2658751
Eisbern,-,9,2,3381100
Domguldurk,-,0,22,4405380
Dragomihr,Instinct,52,38,5091323
TutankhamunEG,Y O I N K,20,4,20577661
Sturmpanzer,WarTag UA,7,58,7380585
Fredalistos,Critical,64,36,14590728
Paniacs,VINICIIII,39,19,14769469
Kayaa,Clean Kill,9,43,16002298
Nordaan,Vendetta,55,34,4399978
cataclysme53,ANY FIGHT,78,44,5847292
Zafkeil,G2U,59,38,9556907
OnFleek,WarLogs,36,70,4330232
ogeha,Papaoutai,13,19,16982512
TheMavis1200,Cow field,3,12,17376053
TURKO0,HALUSINASYON,58,37,4571570
mTalha,G2U,25,46,10658053
Vandam,kfir,16,32,16845809
Spouzy,Critical,31,33,13315073
Nikitozzzzik,Ridniy Kray,81,13,12964287
Krajda,Ascension,63,45,13255491
twentu,Heralds of Valhalla,65,25,17965014
Woolite,Contingent,21,51,24364192
DyvaneK,Fuego,27,31,23860402
LordMoist,Skoggangr,6,38,15045639
Sebo356,B A N G,48,22,17674077
Kacvegasik,Fuego,10,42,13554656
Sasso505,Panico,50,38,13941950
MAMAWAIGOW,Critical,29,24,19101520
Goltiat,Blood Pact,147,16,7878542
Adik,Y O I N K,74,27,21948453
Smoukee,Heralds of Valhalla,50,37,12636096
StrashniyFarmila,Moravian Eagles,68,53,3362170
