Guild,win,loss,Total,Winrate (%)
INFERNUS LATINDEMONS,1,7,8,12.5
INFINITY_BR,1,4,5,20.0
INICIATYVE,0,5,5,0.0
INIMIGO DO PT,1,0,1,100.0
INIMIGOS DA ESQUIVA,0,5,5,0.0
INSTA KARMA,10,16,26,38.5
INTEPLOS,0,4,4,0.0
INTERDITS,2,1,3,66.7
INU PIA,0,1,1,0.0
INVADERS GG,21,56,77,27.3
INVICTOS VORAZES,10,27,37,27.0
INVICTUS CORE,3,25,28,10.7
INVIERNO ETERN0,1,0,1,100.0
IP ABUSERs,1,0,1,100.0
IP-1I,3,0,3,100.0
IPANDAi Caerleon,0,2,2,0.0
IRMANDADE DA GUERRA,0,2,2,0.0
IRMANDADE DOS RENEGADOS,9,23,32,28.1
IRON-THRONE,0,2,2,0.0
IRONCLAD COLLECTIVE,0,2,2,0.0
IRONFIST-LEGION,0,1,1,0.0
IS MY STATIC,11,45,56,19.6
IS NOT MY STATIC,5,1,6,83.3
IS0LAD0S,10,16,26,38.5
ISpectreI,5,17,22,22.7
IT s ShoW TimE,94,149,243,38.7
IVEXI,3,13,16,18.8
IVS GAMING,0,2,2,0.0
Ibu-profeno,2,2,4,50.0
Ice Canines,0,2,2,0.0
Ice Cold Kaiser,0,1,1,0.0
Ice Fort,4,7,11,36.4
Ice sun X,0,1,1,0.0
Ichwan Bedwine,24,18,42,57.1
Id WIn,1,5,6,16.7
Ignum,141,139,280,50.4
Igris Late,0,1,1,0.0
Il-mol,0,1,1,0.0
Ilani,0,2,2,0.0
Ill Be In Your Mom,16,44,60,26.7
Ill Be On Albion Online,2,1,3,66.7
Ill Omen,0,3,3,0.0
Illuminai,3,3,6,50.0
Immortal Cobra,0,2,2,0.0
Immperator,1,1,2,50.0
Imperi0BR,0,2,2,0.0
Imperial Return,0,1,1,0.0
ImperialJade,21,16,37,56.8
Imperiallost,1,0,1,100.0
Imperio I_N_K_A,5,20,25,20.0
Imperio Miutec,0,1,1,0.0
Imperio de Filozim,3,1,4,75.0
Imperium Avalonis,0,4,4,0.0
Imperium Mortis,0,1,1,0.0
Imperium Viss Ignis,35,36,71,49.3
In Morte Libertas,0,15,15,0.0
In The Zone,0,1,1,0.0
InCancelaveiS,0,2,2,0.0
Industrias Sougad SA,2,0,2,100.0
Infernal Black Legion,0,1,1,0.0
Infierno Supremo,12,9,21,57.1
InfinitY WarrioR,1,1,2,50.0
Infinite Astrolis,25,55,80,31.2
Infity force,0,1,1,0.0
Inglorium,25,58,83,30.1
Inheritance,1,0,1,100.0
Inimigos do Progresso,6,11,17,35.3
Inmorales,0,1,1,0.0
InmortalesVNZ,15,41,56,26.8
Inox,1,0,1,100.0
Inquisidores De Empanadas,3,3,6,50.0
Insane SquaD,1,9,10,10.0
Insane of Avalon V12,0,5,5,0.0
Insane of Shadow,0,1,1,0.0
Insanos Express,17,48,65,26.2
Insanos por PVE,36,120,156,23.1
Insight Addict,0,1,1,0.0
InsolenteZ,0,1,1,0.0
Inspeccion de Billeteras,111,112,223,49.8
Instic,125,145,270,46.3
Intergalactic Space Hobos,0,1,1,0.0
Interrupted Signal,12,30,42,28.6
Invasores de Dungeon,0,1,1,0.0
Invasors II,0,2,2,0.0
Invictus Galatas,1,1,2,50.0
Invictus Immortalis,4,1,5,80.0
Invictus Warrior,0,2,2,0.0
Invocados por error,0,1,1,0.0
Iramandade Das Neves,1,0,1,100.0
Irelyths Dragon Knights,1,2,3,33.3
Irmandade das Sombras,0,2,2,0.0
Iron Bank SA,0,1,1,0.0
Iron Fist Order,1,3,4,25.0
Iron Reapers,1,2,3,33.3
Iron_Legion,3,4,7,42.9
Irysia,0,1,1,0.0
Ishimura Ghosts,1,1,2,50.0
Island Dragon,2,20,22,9.1
It Takes Time,6,12,18,33.3
ItI-RoF-FIoH,0,1,1,0.0
Itachi3030,0,1,1,0.0
Its Time,4,8,12,33.3
IzFamaly,0,1,1,0.0
J A B A R I,37,40,77,48.1
J0gador01,1,0,1,100.0
JA ERA GG,11,8,19,57.9
JAMAICA,8,8,16,50.0
JDR COMP,1,0,1,100.0
JESUCRIST0,1,0,1,100.0
JESUS CHRIST KING OF KINGS,0,3,3,0.0
JFures,0,1,1,0.0
JJMonkys,2,6,8,25.0
JOGOSDAGALERA,1,7,8,12.5
JOKERsss,1,1,2,50.0
JOKING with MONEY,0,1,1,0.0
JOMS V I K I N G S,2,5,7,28.6
JOMSVIK1NGS,5,9,14,35.7
JORNALEROS_DE_LA_PENUMBRA,0,1,1,0.0
JSMT,0,1,1,0.0
JUNGLE BOYZ,1,0,1,100.0
Jabatos salvajes,1,7,8,12.5
JaciArmy,1,0,1,100.0
Jaguar House,0,1,1,0.0
JambonBeurre,1,2,3,33.3
Jardim Do Sol,6,28,34,17.6
Jester Life,0,1,1,0.0
Jesters Pair A Dice,0,1,1,0.0
Jhonnys Followers,0,1,1,0.0
Jinxxs Garden,0,1,1,0.0
Jogo Do Bixo,0,2,2,0.0
Jorge el curioso,1,3,4,25.0
Juicy-Loot,0,4,4,0.0
Juramento Carmesi,0,5,5,0.0
Juramento do Eclipse,1,5,6,16.7
Just Breath,0,2,2,0.0
Just Drop4,127,66,193,65.8
Just skill Issue,1,0,1,100.0
Just4FunBr,0,5,5,0.0
Just_Chilling,29,3,32,90.6
Just_chill_to_start,0,3,3,0.0
Justice League Unlimited,1,0,1,100.0
K 4 FN,2,2,4,50.0
K A I R O S,0,8,8,0.0
K A M I K A Z E,0,2,2,0.0
K B O O M,4,11,15,26.7
K I G A,30,23,53,56.6
K I N D R E D S,5,18,23,21.7
K O D O K U,6,23,29,20.7
K PA MI XAN,3,7,10,30.0
K PASA LARBA,1,2,3,33.3
K R Y T H A,0,1,1,0.0
K U R D-BLACK FLAG,0,4,4,0.0
K a t t e g a t,1,2,3,33.3
K-O-W,2,2,4,50.0
K-Pangas,10,39,49,20.4
K1llZ0N3,2,15,17,11.8
K4M1K4Z1,3,0,3,100.0
K4xKINGS,7,33,40,17.5
K6Xs,0,1,1,0.0
KAER MORHEN CASTLE,0,1,1,0.0
KALETH,1,9,10,10.0
KALGARALAND,2,0,2,100.0
KARABURMA,4,8,12,33.3
KARTEL DE TIKTOK,0,3,3,0.0
KBRA,0,1,1,0.0
KBforcex2,0,2,2,0.0
KEGREMIO,0,1,1,0.0
KENTHALY,0,4,4,0.0
KILTR0,4,6,10,40.0
KIND-VARNOKT,4,2,6,66.7
KING MANE,6,27,33,18.2
KINGDOM OF FARLANDS,3,6,9,33.3
KINGS OF DRAGON,0,1,1,0.0
KIRITOXD,0,3,3,0.0
KLInGG,1,2,3,33.3
KLaAaSH,0,1,1,0.0
KNDY,1,5,6,16.7
KNIGHTS OF BRIDGE,0,2,2,0.0
KNIGHTWILDS,3,8,11,27.3
KNIGHT_SOMBRA,0,6,6,0.0
KOALATION,1,3,4,25.0
KON TAC TO,0,3,3,0.0
KONGBU ZUZHI,3,2,5,60.0
KONGKISTERZ,1,0,1,100.0
KORO,2,0,2,100.0
KR SEED,76,126,202,37.6
KR Sangre x Sangre,0,2,2,0.0
KULDAUN,39,41,80,48.8
KURO-NO-BOGYU,0,1,1,0.0
KURO-S H3LL,7,25,32,21.9
KYOTO_BR,2,0,2,100.0
Kakaotua,1,1,2,50.0
Kalacas Shidass,0,2,2,0.0
KaligulaHH,20,7,27,74.1
Kalopsia,0,14,14,0.0
KameLord,2,6,8,25.0
Kaos Latin Gamers,7,3,10,70.0
KarmaNegativo,0,1,1,0.0
Kashtan lovers,1,1,2,50.0
Katteggat,4,5,9,44.4
Kazakhstan2026,0,1,1,0.0
Kchados Por La Leche,13,20,33,39.4
Kedoin,8,8,16,50.0
Keepers of Martlock,0,1,1,0.0
Keepers of the Unknown,1,4,5,20.0
Ketsumei no Kishidan,0,1,1,0.0
Keverling III,1,3,4,25.0
Keybump,219,112,331,66.2
Khem,2,2,4,50.0
Kicking and Screaming,1,0,1,100.0
Kill Die Revive,0,4,4,0.0
Kill Or Be Kill3d,1,3,4,25.0
KillSquad,7,12,19,36.8
Killdown2,0,1,1,0.0
Killer Ducks II,4,24,28,14.3
Killer lnstict,20,7,27,74.1
Killerskinners,0,2,2,0.0
King Of Games,0,1,1,0.0
King Spear,1,0,1,100.0
King Surf,77,30,107,72.0
KingFamily,0,2,2,0.0
KingOfFighters,0,1,1,0.0
Kingd0m of Shad0ws,0,1,1,0.0
Kingdom Fury,11,28,39,28.2
Kingdom Hell,5,13,18,27.8
Kingdom Of Silent,2,1,3,66.7
Kingfisherz,2,6,8,25.0
Kings of Lives,0,1,1,0.0
Kings of the camps,0,1,1,0.0
Kingsman Academy,0,1,1,0.0
Kitsune Tail,1,2,3,33.3
Kitty Killers,1,4,5,20.0
Knight Blood,17,42,59,28.8
Knight Lonely,0,1,1,0.0
Knight of Velyrion,0,8,8,0.0
KnightNight,0,1,1,0.0
Knights And Chivalry,2,1,3,66.7
Knights Falls,0,1,1,0.0
Knights Of Monkey,0,2,2,0.0
Knights Templare,1,0,1,100.0
Knights of Arcana,0,3,3,0.0
Knights of Empire,4,6,10,40.0
Knights of GoodTree,1,0,1,100.0
Knights of The Veill,0,1,1,0.0
Knights of deep Hell,1,3,4,25.0
Knights of the Tart Table,0,1,1,0.0
KnightsHaven,1,1,2,50.0
Knights_of_the_Abyss,1,14,15,6.7
Knigths of Dark,1,6,7,14.3
Knigths_BroTherHood,1,1,2,50.0
Knob Gobblers,0,2,2,0.0
Koalition-Vnzla,2,5,7,28.6
Kong-Army,14,19,33,42.4
Kool Aids,0,1,1,0.0
KraftDinner,70,63,133,52.6
Kronos Ascendens Judex,38,8,46,82.6
Krozakov,134,82,216,62.0
Kuro Dragon,0,2,2,0.0
Kururus the Return,1,0,1,100.0
Kutral Mapu,1,0,1,100.0
Kutthroat,0,3,3,0.0
L 0 B O S,3,13,16,18.8
L A S T - H U N T,0,2,2,0.0
L A S T W O R D S,37,22,59,62.7
L Casterly Rock K,1,3,4,25.0
L E G E N D A R I O S,30,54,84,35.7
L E G I O N - N O C T U R N A,1,17,18,5.6
L E G I O N__D E_L A__L U Z,1,0,1,100.0
L E V I A - T H A N,0,1,1,0.0
L I B E R A C I O N,0,2,2,0.0
L I N U X,2,24,26,7.7
L I O N H E A R T,9,17,26,34.6
L N F I D E L S,0,1,1,0.0
L U S I T A N I A,12,19,31,38.7
L U X U R 1,1,4,5,20.0
L U X U R I,0,1,1,0.0
L--A--G,0,3,3,0.0
L-4-T-4-M-F-4-M-1-L-Y-S-s,0,2,2,0.0
L00T5,0,2,2,0.0
L00t G0BLINS,0,1,1,0.0
L0PEZ,2,1,3,66.7
L0st Kingdom,0,1,1,0.0
L1FE OVER,12,24,36,33.3
L2Play,0,1,1,0.0
L4 SECTA,27,57,84,32.1
L4NCELOT,1,1,2,50.0
LA BICH0TA,1,2,3,33.3
LA BRIGADA GURREN,0,2,2,0.0
LA CORTE DEL REY,3,11,14,21.4
LA CRUZ DE ADAMANTIUM NEGRO,3,35,38,7.9
LA ELITE X,0,2,2,0.0
LA ESCAMA ETERNA,0,1,1,0.0
LA ESTRELLA OSCURA,1,1,2,50.0
LA FRATERNIDAD,0,1,1,0.0
LA GANGA MAMACUL0S,0,1,1,0.0
LA GUARDIA REAL ELITE,8,21,29,27.6
LA IGLESIA,3,9,12,25.0
LA M4FIA,1,7,8,12.5
LA MAFIA BRASILENA,3,7,10,30.0
LA MARCA DEL EXILIO,1,3,4,25.0
LA NEGRONETA,0,1,1,0.0
LA NUEVA ORDENNN,0,1,1,0.0
LA ORDEN DEL SAGRADO ROSTRO,11,15,26,42.3
LA PROPIA ESQUINA,0,1,1,0.0
LA VANGUARDIA DE THE FORD,1,1,2,50.0
LA-ORDEN-DEL-COLMILLO-NEGRO,0,4,4,0.0
LA-Salamanca,0,1,1,0.0
LABANDADELHACHA,0,2,2,0.0
LAGS YOU,1,2,3,33.3
LAPLUZAM,4,2,6,66.7
LAS FOKIN LEYENDAS,0,1,1,0.0
LASLO,1,2,3,33.3
LATIN WOLFS 999ms,4,26,30,13.3
LAURA PLAYERS,2,0,2,100.0
LAVA JATOS,0,2,2,0.0
LAZARO NO MATO,1,1,2,50.0
LA_COMUNIDAD_DEL_ANILLO,5,2,7,71.4
LA_GANGA,0,3,3,0.0
LA_ORDEN_DEL_OLIMPO_FS,0,1,1,0.0
LC- Nueva Guardia,6,1,7,85.7
LDSF,1,3,4,25.0
LE SSERAF1M,28,39,67,41.8
LEAL - FARMESS,0,5,5,0.0
LEARN OR DIE,1,9,10,10.0
LEDC,1,1,2,50.0
LEGADO DE FENRIR,1,10,11,9.1
LEGADO INMORTAL,0,26,26,0.0
LEGENDARY1001,0,1,1,0.0
LEGIAO DA NEVOA,0,1,1,0.0
LEGIAO WARHAMMER,0,1,1,0.0
LEGIIAO,0,1,1,0.0
LEGION CHOMBETA,0,2,2,0.0
LEGION ETERNAL,7,9,16,43.8
LEGION GR 300,30,98,128,23.4
LEGION MIGAJAS,25,11,36,69.4
LEGION OF KINGSS,1,0,1,100.0
LEGION OSOS,0,1,1,0.0
LEGION PEDRO,1,1,2,50.0
LEGION REZAGADOS,2,4,6,33.3
LEGION ZER0,0,7,7,0.0
LEGION--LATINA,0,4,4,0.0
LEGION_DEL_FENIX,38,69,107,35.5
LEIGON,0,1,1,0.0
LEKO LANCHES,0,1,1,0.0
LEND4S-BR,0,1,1,0.0
LEONES1z3,0,3,3,0.0
LETAL_HUNTERS,0,1,1,0.0
LETHAL BITE,0,1,1,0.0
LEVELEANDO SOLOS,12,19,31,38.7
LEVIATHAN REVENGE,0,4,4,0.0
LH Legion Hydra,0,1,1,0.0
LIDZ,1,1,2,50.0
LIFE AND HONOR,29,47,76,38.2
LIGA DE SIMPS,0,1,1,0.0
LIGHT BRINGERS,0,1,1,0.0
LIIONS,5,14,19,26.3
LIL BEARS,17,13,30,56.7
LIN KUEIN - MORTAL KOMBAT,0,1,1,0.0
LINGERIE VERMELHAx,0,1,1,0.0
LIONS REBELION,3,2,5,60.0
LOAF ALERT,3,11,14,21.4
LOB0S DE WALL E CHEAT,1,7,8,12.5
LOBOS DEL HIELO,0,3,3,0.0
LOBOS MISTICOS,2,6,8,25.0
LOFI-CORP,7,13,20,35.0
LOOKSMAXXING,0,7,7,0.0
LORDS DAEDRAS,0,7,7,0.0
LORDS DARKINS,0,1,1,0.0
LOS ALTOS POCHOS,0,2,2,0.0
LOS AMANTES DE TU PRIMA,2,0,2,100.0
LOS CAMINANTES ROJOS,0,8,8,0.0
LOS CHASQUIS,4,8,12,33.3
LOS COCS,0,9,9,0.0
LOS COMPADR3S,2,5,7,28.6
LOS CUNUMIS,1,3,4,25.0
LOS CUYOS,2,1,3,66.7
LOS ESCLAVOS DE VALKI,6,2,8,75.0
LOS EXTRADITABLES13,0,3,3,0.0
LOS FUMETAS ATACAN 420,1,1,2,50.0
LOS GUERREROS OSCUROS 410,0,1,1,0.0
LOS GUEVO GRANDE,3,6,9,33.3
LOS HEREDEROS DEL ABISMO,0,10,10,0.0
LOS HIJOS DE MORGANA,42,84,126,33.3
LOS KRAKEN,0,1,1,0.0
LOS MACHETORICOS,0,1,1,0.0
LOS MATROSOS,5,10,15,33.3
LOS MEROS WEBETA,0,1,1,0.0
LOS MIGAJEROS,0,2,2,0.0
LOS NEFILIM,1,2,3,33.3
LOS PILARES DE LA FAMA,6,14,20,30.0
LOS POCHOS HERMANOS,0,1,1,0.0
LOS PRO-pensos,0,1,1,0.0
LOS Peleguinhos,4,6,10,40.0
LOS REFUGIAD0S,0,2,2,0.0
LOS ROMPEDISCOTEK,3,14,17,17.6
LOS SAJONES,0,1,1,0.0
LOS SIERVOS DE LA MUERTE,0,8,8,0.0
LOS TILINES DORADOS,1,2,3,33.3
LOS TRACK,0,1,1,0.0
LOS TRINITARIOS RD,0,2,2,0.0
LOS TULA RIKA,3,5,8,37.5
LOS VAN HELLSING,0,8,8,0.0
LOS VILLANOS_00,1,4,5,20.0
LOS WAZINES,2,6,8,25.0
LOS WAZONES,1,4,5,20.0
LOS YAGUARETE,1,3,4,25.0
LOS-BRUJOS,0,6,6,0.0
LOS-CABALLEROS-TEMPLARIOSS,0,2,2,0.0
LOS-GATITOS,0,1,1,0.0
LOS-MAS-CAPITOS,1,4,5,20.0
LOSROCADULCE,0,1,1,0.0
LOST-BRASIL,13,27,40,32.5
LOS_MISIONEROS,0,1,1,0.0
LOS_SIMPSON,0,7,7,0.0
LOS_Yakuzas,24,19,43,55.8
LOTO NEGR0,13,15,28,46.4
LOVE IT,10,39,49,20.4
LOYAL TO LYMHURST UNTIL DEATH,0,6,6,0.0
LTIMO AMANECER,1,6,7,14.3
LVL30,0,18,18,0.0
LYCAON3,0,5,5,0.0
La Armada del Trono Negro,0,1,1,0.0
La Banda De Los Kamikazes,1,8,9,11.1
La Comarca- Br Arg,0,1,1,0.0
La Escuelita de Albion,5,23,28,17.9
La Famalia,0,1,1,0.0
La Federacion Y,38,93,131,29.0
La Forja de Asgard,1,0,1,100.0
La Furia de Midgard,25,65,90,27.8
La Guardia del Templo,1,0,1,100.0
La Guarida del Joker,32,42,74,43.2
La Herejia de las Sombras,0,11,11,0.0
La Hermandad De Los Pescadores,0,1,1,0.0
La Hermandad Femboy,8,9,17,47.1
La Hermandad Imperial,0,9,9,0.0
La Hermandad de Cuys,0,2,2,0.0
La Hermandad de los Grifos,0,3,3,0.0
La Hermandad del Espresso,2,10,12,16.7
La Hoz Invernal,0,1,1,0.0
La Ira De Morgana,5,14,19,26.3
La Joya del Pacifico,2,0,2,100.0
La Liga Resiliente,2,13,15,13.3
La Madrigayra,25,65,90,27.8
La Mafia de los Sin Techo,3,6,9,33.3
La Marron Gang,1,7,8,12.5
La Migra,3,0,3,100.0
La Nopalera,1,1,2,50.0
La Orden De Lancelot,4,11,15,26.7
La Orden Del Musgo II,0,2,2,0.0
La Orden Psijic,1,8,9,11.1
La Orden Silenciosa,0,2,2,0.0
La Orden de Escarcha,0,1,1,0.0
La Orden del Fenix Gris,3,1,4,75.0
La Orden del Loto Sagrado,1,5,6,16.7
La Orden99,4,6,10,40.0
La Pandilla De Winnie Poh,0,2,2,0.0
La Pinta,2,0,2,100.0
La Pocho Taberna,5,15,20,25.0
La Puta de Malbion,0,1,1,0.0
La Republica De Jack,0,1,1,0.0
La RevelionLx,5,6,11,45.5
La Sangre Del Dragon,1,4,5,20.0
La Senda,1,1,2,50.0
La Silk Road,0,1,1,0.0
La Soberana Orden de Malta,1,2,3,33.3
La Suprema Inquisicion,0,8,8,0.0
La Supremacia Del Cuy,0,3,3,0.0
La Tilin Gang,0,1,1,0.0
La Vallee Du Nord,0,2,2,0.0
La banda gangrena,1,0,1,100.0
La casa de goku,0,1,1,0.0
La casa del novato,3,10,13,23.1
La guardia de Tyrael,0,3,3,0.0
La lano invicible,0,2,2,0.0
La mula embotellada,0,1,1,0.0
La panza de Oguri,2,2,4,50.0
La secte du Coq,0,1,1,0.0
La sombra de Godzidios,1,4,5,20.0
La-Ultima-Alianza,0,4,4,0.0
LaLibertadAvanza,0,6,6,0.0
LaPutaLegion,1,0,1,100.0
La_Banda _Del _Lobo,0,2,2,0.0
La_Comarca_Hobbit,0,1,1,0.0
La_Masturbanda_332,1,0,1,100.0
Labor omnia vincit,0,1,1,0.0
Lagartos de pantano,0,4,4,0.0
Landsk_nechts,2,11,13,15.4
Lar da Vaca,4,27,31,12.9
Las Cabras,4,25,29,13.8
Las Frutitas,1,0,1,100.0
Las Prras,3,6,9,33.3
Las Ratas de ALBION,0,3,3,0.0
Las Vergotas Vzla,1,0,1,100.0
Las voces,1,5,6,16.7
Las_Sombra5,1,0,1,100.0
Las_alas_Doradas,0,1,1,0.0
Last Bench,52,75,127,40.9
Last Bober Dance,50,58,108,46.3
Last Darkness,15,19,34,44.1
Last Dead,1,14,15,6.7
Last Warnig,1,3,4,25.0
Last-One,2,18,20,10.0
Last-Pass,18,27,45,40.0
LatinCompetitivos,0,1,1,0.0
LatinKarma,1,0,1,100.0
LatinWarriors,111,144,255,43.5
Latino Ganq,0,1,1,0.0
Latinos Maleducados,0,1,1,0.0
Latinos de Orion,0,4,4,0.0
Latinos01,0,2,2,0.0
Laughing-Coffinn,5,18,23,21.7
Lava e Seca,0,4,4,0.0
Lawful,0,1,1,0.0
Laws Of Gold,0,2,2,0.0
Lazamgutsmile,3,3,6,50.0
Le Palte Communite,0,5,5,0.0
Le Parrain du Yougichou,1,0,1,100.0
Le Phenix d Or,1,7,8,12.5
Le clan Mydiah,4,7,11,36.4
LeJeDa,0,2,2,0.0
Leadeship,0,1,1,0.0
League Of Depths,1,3,4,25.0
League of Albion,1,0,1,100.0
League of Legends VIII,0,2,2,0.0
League of Valorant,0,1,1,0.0
Leather Gang,0,1,1,0.0
Legacy Corporation,197,270,467,42.2
Legacy Corporation Academy,10,24,34,29.4
Legado De La Bastida,1,3,4,25.0
Legado Sombrio,0,5,5,0.0
Legendarios LATAM,5,12,17,29.4
Legends 0f Tomorrow,3,4,7,42.9
LegendsOfCaosZ,0,9,9,0.0
LegendsZ,2,0,2,100.0
Legiao E-sports,0,1,1,0.0
Legiao Inquebravel,0,1,1,0.0
Legiao_Black,0,3,3,0.0
Legio Fulminis,29,104,133,21.8
Legion Ainz,3,6,9,33.3
Legion Brocoli,28,70,98,28.6
Legion Celestial,0,6,6,0.0
Legion Cuba,0,2,2,0.0
Legion De Patos,0,1,1,0.0
Legion Del Orden Y El Caos,2,8,10,20.0
Legion Felixx,0,2,2,0.0
Legion Indigena,3,3,6,50.0
Legion Mandril,0,1,1,0.0
Legion Mugiwara-Clan,1,0,1,100.0
Legion Of Farmers,0,10,10,0.0
Legion Pochos,1,2,3,33.3
Legion ThoKher,0,2,2,0.0
Legion de AlaMuerte,0,1,1,0.0
Legion de Guerreros,1,1,2,50.0
Legion de las Aguila,0,3,3,0.0
Legion de sol,4,11,15,26.7
Legion of Ash,1,0,1,100.0
Legion of ret Dragons,0,1,1,0.0
Legion of shadowss,0,1,1,0.0
Legion507,0,2,2,0.0
LegionOfOne,16,71,87,18.4
LegionSpartan,0,2,2,0.0
Legion_Coleto,0,5,5,0.0
Legion_Martlock,9,30,39,23.1
Legionarios Del Olimpo,4,13,17,23.5
Legionarios ascendentes,0,4,4,0.0
Legionarios de Fonsi,1,1,2,50.0
Legionarios de Lym,0,4,4,0.0
Legionarios-Del-Tocino,0,1,1,0.0
LegiondeNoobs,3,12,15,20.0
Legions Imperialis,1,1,2,50.0
Legions of Knights,1,1,2,50.0
Lemon Boys,1,2,3,33.3
Lendarios BR,0,3,3,0.0
Leones Oscuros,4,10,14,28.6
Leones20,0,3,3,0.0
Lerdos de cuba,0,2,2,0.0
Les Fabricants,0,1,1,0.0
Les Militaires Sans Frontieres,0,3,3,0.0
Les Silver Moonlight,0,2,2,0.0
Les hommes de Sparte,17,35,52,32.7
LesPapiers,0,7,7,0.0
Let Me Gamble,9,16,25,36.0
Lethal Farmers,12,17,29,41.4
Lethal Phantoms,3,1,4,75.0
Lethal Warri0rs,153,133,286,53.5
LettosCompany,1,0,1,100.0
Letuum,0,2,2,0.0
Levanton,0,1,1,0.0
LevelOfTheGOd,6,16,22,27.3
Leveling 01,0,4,4,0.0
Lex Nummorum,0,1,1,0.0
Liberal Libertarios,1,3,4,25.0
Life is game,87,114,201,43.3
Life is game II,0,13,13,0.0
Liga de Legendas,17,36,53,32.1
Light Night,0,4,4,0.0
Lights Hope,0,2,2,0.0
Lil Coronas,0,1,1,0.0
Lillo Gang,2,1,3,66.7
Lime Tree,2,1,3,66.7
Limit of Power,0,1,1,0.0
Linaje Torres,1,1,2,50.0
LinajeOscuro,0,1,1,0.0
Line Six,1,0,1,100.0
Linhir,32,77,109,29.4
LionsBears,3,2,5,60.0
LitUn,0,2,2,0.0
Little Valley,0,4,4,0.0
LittleGankers,15,29,44,34.1
LittlerSunshine,1,0,1,100.0
Livempire Games,3,3,6,50.0
Livertiparty,1,5,6,16.7
Living Legend,26,22,48,54.2
LivingDead,0,1,1,0.0
Llamas en Pijamas,7,7,14,50.0
Llamitas Su Su sum,46,62,108,42.6
Lobos sangrientos vznl,0,1,1,0.0
Lobster Inc,2,6,8,25.0
Locos Por Los Muslos,0,2,2,0.0
Lonely Swan,0,1,1,0.0
Loot Council,3,8,11,27.3
Loot Squad,0,1,1,0.0
Loot or Lead,0,1,1,0.0
Loot or Let Die,4,23,27,14.8
Lord Of Loot,28,33,61,45.9
Lord of ghosts,1,3,4,25.0
LordsBog,5,28,33,15.2
LoremIpsum,0,2,2,0.0
Lors MR,0,1,1,0.0
Los 0cupas,30,56,86,34.9
Los Angulo,0,2,2,0.0
Los Avalonianos CL,0,1,1,0.0
Los BackyardiGantz,20,34,54,37.0
Los Bosses,0,1,1,0.0
Los Brandy Runners,0,1,1,0.0
Los CabaIIeros de la noche,0,1,1,0.0
Los Caballeros Del Oni-Chan,21,59,80,26.2
Los Caballeros Templarios 7,0,1,1,0.0
Los Caballeros de la Fama,0,4,4,0.0
Los Caza Pksss,2,3,5,40.0
Los Changos,10,8,18,55.6
Los Chuchi,3,6,9,33.3
Los Cruzados q,0,3,3,0.0
Los De La Mascara Roja,0,6,6,0.0
Los Destripadores De Caerleon,3,0,3,100.0
Los Dientes del Caiman,0,3,3,0.0
Los Elegidos Por Jesus,1,6,7,14.3
Los Enanos de Erebor,3,9,12,25.0
Los Escudos de Huitzilopochtli,2,16,18,11.1
Los Exilia2,1,7,8,12.5
Los Exxxequias,0,3,3,0.0
Los Faloperos,0,2,2,0.0
Los Fedeadores,0,6,6,0.0
Los Forjadores del Destino,0,2,2,0.0
Los Gloriosos de Mar,0,1,1,0.0
Los Guardias Dorados,14,24,38,36.8
Los Hermanos Pollos,2,12,14,14.3
Los Hijos de Ares,0,2,2,0.0
Los Hijos de Avalon,10,68,78,12.8
Los Hijos de Tyr,0,2,2,0.0
Los Hijos de laTortuga,1,1,2,50.0
Los Hijos del Exilio,5,13,18,27.8
Los ImperialesCR,1,0,1,100.0
Los Jibaros,3,11,14,21.4
Los Jinetes de la Mula,0,2,2,0.0
Los Kimbadores,0,1,1,0.0
Los Malditos del Albion,2,8,10,20.0
Los Mamiferos Invertebrados,9,4,13,69.2
Los Memoriosos,34,14,48,70.8
Los Michi Fumetas,4,27,31,12.9
Los Milanesas,0,1,1,0.0
Los Miserables de Bridgewatch,0,1,1,0.0
Los Monaguilloz,37,33,70,52.9
Los Monitos,0,1,1,0.0
Los Monkys Locos,11,16,27,40.7
Los Narcisistas,71,109,180,39.4
Los Niankers D-Pravados,0,1,1,0.0
Los Osos de Albion,0,9,9,0.0
Los P1ng0nes del Norte,0,1,1,0.0
Los PAJA sombreros,0,1,1,0.0
Los PEGRILOSOS,0,1,1,0.0
Los POCHOcloss,45,136,181,24.9
Los Pachulines,5,2,7,71.4
Los Perilleros,9,27,36,25.0
Los Pipupipus,6,16,22,27.3
Los Pixula De Gato,1,1,2,50.0
Los Pochitos de Taty,1,5,6,16.7
Los Portadores del Caos,0,10,10,0.0
Los Prefectos,2,15,17,11.8
Los Purificadores De La Plebe,1,4,5,20.0
Los Refugiados,0,3,3,0.0
Los Reyes de Sunfang Dawn,2,1,3,66.7
Los Rompe Chochas,0,6,6,0.0
Los Seguidores De Koural,0,1,1,0.0
Los Tajaliteros,0,1,1,0.0
Los Ultimos Cruzados,0,2,2,0.0
Los Valientes de Daviid,1,2,3,33.3
Los Vargas,0,1,1,0.0
Los amigos de tu hermana,0,2,2,0.0
Los buyminectors,2,0,2,100.0
Los choriplaneros ATR,1,0,1,100.0
Los colectivos,0,1,1,0.0
Los colmillos blancos,0,1,1,0.0
Los dibiados,2,0,2,100.0
Los herederos de Hierro,0,6,6,0.0
