Guild,win,loss,Total,Winrate (%)
CSD- BRESERKERS,0,1,1,0.0
CTA-MURT-Csa,0,2,2,0.0
CUBAN KINGDOM,0,2,2,0.0
CULTO - LOS MIL SOLES DE ORO,3,11,14,21.4
CURSED ANVIL,1,2,3,33.3
CUSTODES TERRAE,0,1,1,0.0
CZRM,0,1,1,0.0
Caballero_Templario,0,1,1,0.0
Caballeros 0scuros,5,19,24,20.8
Caballeros Del Pasado,40,82,122,32.8
Caballeros Juramentados,0,2,2,0.0
Caballeros Oni-Chan,0,1,1,0.0
Caballeros Templarios de Fort,0,1,1,0.0
Caballeros de Ezequiel,0,2,2,0.0
Caballeros de la Luz Dorada,0,1,1,0.0
Cabras da PesteBR,2,2,4,50.0
Caceria Salvaje,0,27,27,0.0
Caerleones,0,3,3,0.0
Cafajestes,0,3,3,0.0
Caidos_Del_Alba,17,45,62,27.4
CaindoAoContrario,2,15,17,11.8
Caixa Economica FederaI,5,4,9,55.6
Calanguinhos Nordeste,0,2,2,0.0
Calm Before Chaos,0,2,2,0.0
Calvados,0,4,4,0.0
Caminante Nocturno,0,5,5,0.0
Caminantes del Alba,4,35,39,10.3
Caminho do Monarca,0,1,1,0.0
Caminos De Arena,12,13,25,48.0
Caminos De Avalon,0,1,1,0.0
Caminos dorados,0,1,1,0.0
Campeones de Martlock,0,3,3,0.0
Can Rock,0,1,1,0.0
Canes Bellum,0,1,1,0.0
CannaBuds,0,4,4,0.0
Cannabis Club,0,1,1,0.0
Cansado de ABA CANTV Albion,3,13,16,18.8
Caos Brutal,0,2,2,0.0
CapaAzull,3,26,29,10.3
Capigank,0,2,2,0.0
Captain Timo,8,18,26,30.8
Captain mazen,2,0,2,100.0
CaracasCity,0,8,8,0.0
Caravana de recolectores,0,1,1,0.0
Cardiac Arrest,9,7,16,56.2
Carpe Noctem Invicta,0,1,1,0.0
Carry 0n,29,34,63,46.0
Casa Targaryen XXI,0,6,6,0.0
Casa-Targarye_BR,1,6,7,14.3
CasaFarm,0,1,1,0.0
Casacus,1,0,1,100.0
Casadores de Gerras,0,3,3,0.0
Cascas de Bala,0,6,6,0.0
CaseOh,0,1,1,0.0
Cassiopea,1,4,5,20.0
Castel-Black,2,26,28,7.1
Castle Crasherz,1,1,2,50.0
CasualPlay,0,1,1,0.0
Cathedral of Morgana,0,2,2,0.0
Cavaleiros Avalonianos,16,58,74,21.6
Cavaleiros De Prontera,0,1,1,0.0
Cavaleiros de Vera Cruz,29,53,82,35.4
Cavaleiros do Rei,0,2,2,0.0
Cavalon,0,2,2,0.0
Caxas,0,1,1,0.0
Caximira Killers,0,2,2,0.0
Cazadores Escarlata,0,2,2,0.0
Ceifadores-de-Almas,12,23,35,34.3
Celestial Gladiators,0,5,5,0.0
Celestials of Blood,0,1,1,0.0
Celestius,0,1,1,0.0
Cerberus-Alpha,8,47,55,14.5
CeridwensLittleHelpers,6,13,19,31.6
Cero Kite,0,1,1,0.0
Cerveja e Vodka,0,1,1,0.0
Chars Temple,0,1,1,0.0
Check Him PC,5,3,8,62.5
Cheer,101,89,190,53.2
Chen t,5,13,18,27.8
Chernodvor,0,3,3,0.0
Cherry Bonsai,1,0,1,100.0
Children Of Mana,0,1,1,0.0
ChillinClan,6,1,7,85.7
Chimkens,0,1,1,0.0
Chinese boy,0,13,13,0.0
Ching Mi,0,1,1,0.0
Chingen a su madre,2,0,2,100.0
Chipi Black Chapa,0,8,8,0.0
Chirri Babies,0,2,2,0.0
Chiwires Tacticos,0,2,2,0.0
Chongo Buchannens big day off,2,17,19,10.5
Christian Academy,0,2,2,0.0
Chronic Banditz,1,5,6,16.7
Chronus,3,9,12,25.0
Chubacas,2,1,3,66.7
Chubby Lovers,4,6,10,40.0
Chuchu Noturno,3,0,3,100.0
Chud Legion,1,2,3,33.3
Chuds,0,2,2,0.0
Chupalaa,8,16,24,33.3
ChurrascoCerveja,0,8,8,0.0
Ciervos Negros,18,20,38,47.4
Circle of Mirjan,2,5,7,28.6
Circus No More,0,2,2,0.0
Circus of Avalonian Roads,1,0,1,100.0
ClAN PR3STIGU3,2,17,19,10.5
Cla Destino,4,16,20,20.0
Clan 420,0,1,1,0.0
Clan Cisterna,1,4,5,20.0
Clan Kelvin1104,0,5,5,0.0
Clan LoboGelido,0,2,2,0.0
Clan Reyes,1,2,3,33.3
Clan rictus,0,1,1,0.0
Clan-Uchiha,0,3,3,0.0
Clan-Zenin,0,2,2,0.0
Clan-del-Cuervo,0,2,2,0.0
ClanGojo,2,2,4,50.0
Clash of the Titans,1,0,1,100.0
Clearance,18,45,63,28.6
Clemencia,0,1,1,0.0
Club Winx,7,6,13,53.8
Clube do Bola CDB,1,2,3,33.3
CmDTeam,5,8,13,38.5
Cocholate Casero,1,1,2,50.0
Cockz Company SPA,3,18,21,14.3
Coffee Femboy,0,1,1,0.0
Cok o Clock,3,0,3,100.0
Cold Eyee,3,1,4,75.0
Colecthors,0,1,1,0.0
Colegas de Barrio,0,1,1,0.0
Coletores Black,1,1,2,50.0
Coletores da Paz,0,3,3,0.0
Coletores de Almas BR,0,12,12,0.0
Coletores de Traumas,2,8,10,20.0
Colhosp,0,16,16,0.0
Colmillo Dorado,1,0,1,100.0
Colmillo de Hierro,0,2,2,0.0
Colmillo del Atardecer,1,0,1,100.0
Colmillos Esmeralda,2,10,12,16.7
Colmillos de Hielo,0,13,13,0.0
ColmillosDelNorte,0,2,2,0.0
Colosos de Honor,0,1,1,0.0
Comando Sur,0,1,1,0.0
ComandoLatino,0,1,1,0.0
Comanjer,0,4,4,0.0
Communist Commando,2,7,9,22.2
Companhia 98,0,4,4,0.0
Companhia Pele Ferrea,15,16,31,48.4
Compania negra,0,1,1,0.0
Complejo de Pocho,69,51,120,57.5
CompletelyStrange,114,162,276,41.3
Comunidad Toxica,0,1,1,0.0
Conclave Eterno,0,3,3,0.0
Conflict,0,3,3,0.0
Connection Problemss,0,1,1,0.0
ConnectionProbleM,2,25,27,7.4
Contingent,175,127,302,57.9
Contratistas,0,1,1,0.0
Cook Nation,0,1,1,0.0
Coraline,0,1,1,0.0
Cordeiro Comunista,3,10,13,23.1
Core Cats,18,38,56,32.1
Cornos Unidos,1,2,3,33.3
Corporacion ZaVaRick,0,4,4,0.0
Corporacion de Mercaderes,0,1,1,0.0
Corranlabola,35,46,81,43.2
Corte Funebre,0,4,4,0.0
Corte caniche,2,8,10,20.0
Corvo Attano,4,11,15,26.7
Corvos Necromancers,0,1,1,0.0
Corvos Peregrinos,0,1,1,0.0
Corvos de Avalon,4,10,14,28.6
CosmiC-ChesT,4,8,12,33.3
Cosmic Star,0,1,1,0.0
Cosmic Warriors,0,1,1,0.0
Cosmic Warriors Arg,2,2,4,50.0
Coureur de Bois,1,1,2,50.0
Court of Fools,2,0,2,100.0
Covenant of Rhaegal,0,1,1,0.0
Covil Do Wolf,4,5,9,44.4
Craft Of Panties,0,1,1,0.0
Crafting4MyPocket,1,0,1,100.0
CrassoError404,0,1,1,0.0
Crazy Club,16,44,60,26.7
Crazy Society,0,1,1,0.0
Crazzy Train,1,2,3,33.3
Criados Do Inferno,0,2,2,0.0
Crias Apenas,1,1,2,50.0
Crimson Adventurers,1,0,1,100.0
Crimson Blades GXT,0,1,1,0.0
Crimson Gank,1,1,2,50.0
Crimson-Reapers,1,1,2,50.0
CrimsonCrux,0,2,2,0.0
Critical-Hit,13,29,42,31.0
Crow Friends,0,1,1,0.0
Crowler,0,2,2,0.0
Crupanov,0,5,5,0.0
Crusaders of Solair,0,2,2,0.0
Crux Del Sur,26,107,133,19.5
Crying Goddess,0,2,2,0.0
Crystal Glory,0,2,2,0.0
Cubanos X El Mundo,2,9,11,18.2
Cuervos del Yunque,4,16,20,20.0
Cuervos sangriento,14,24,38,36.8
Cueva de merlin,1,0,1,100.0
CultAssassins,2,7,9,22.2
Culto de Ouroboros,0,2,2,0.0
Curriculum Vitae,255,130,385,66.2
Curs3dGr33D,0,1,1,0.0
Cursed Abismo,1,2,3,33.3
Cursed Pumpkins,3,1,4,75.0
Cursed Souls Of Albion,0,1,1,0.0
CurtoSolo,0,1,1,0.0
Custodes Veritatis,1,10,11,9.1
Custos Sagittae Rubrae,0,4,4,0.0
Cuys In The Clap,62,65,127,48.8
Cyan,78,208,286,27.3
Cyan I I,26,129,155,16.8
Cyber Dragon infernal,1,9,10,10.0
Cyber Legion,0,1,1,0.0
CyberTek Gaming Reborn,0,2,2,0.0
Cycle Breakers,1,3,4,25.0
Cycles of Gilgul,0,3,3,0.0
Cydonians,4,13,17,23.5
D - GHOSTS,3,19,22,13.6
D A E M O N,56,93,149,37.6
D E A T H S I L E N C E,4,24,28,14.3
D E C L I N E,48,62,110,43.6
D I C E D,0,6,6,0.0
D I N O C O,231,119,350,66.0
D O L L Y,20,64,84,23.8
D R D,0,1,1,0.0
D a r k H u n t e r s,0,2,2,0.0
D e l i n c u e n t e s,10,51,61,16.4
D i v i n e Z,1,15,16,6.2
D r e n g r,0,1,1,0.0
D z N,2,1,3,66.7
D-E-S-T-I-N-Y,1,1,2,50.0
D-K,9,44,53,17.0
D1SARRAY,13,20,33,39.4
D3stroyers,25,25,50,50.0
D4RKF4LL,0,3,3,0.0
D4ddychill,0,1,1,0.0
DAISLUS2,0,1,1,0.0
DARK HICE,0,1,1,0.0
DARK HORSES 1,0,1,1,0.0
DARK MARINES,0,1,1,0.0
DARK PRICE,25,38,63,39.7
DARK SOUL STAR,1,2,3,33.3
DARK WOLVESS,1,2,3,33.3
DARKLOL,1,0,1,100.0
DARKM1GHT,226,96,322,70.2
DATE A LIVE,48,95,143,33.6
DBC Brigade,0,1,1,0.0
DCPC,0,7,7,0.0
DDARTH,1,8,9,11.1
DDR3,0,5,5,0.0
DEAD M00N,1,0,1,100.0
DEADLY_BROOKIE,0,1,1,0.0
DEADNASTREVAS,0,4,4,0.0
DEATH DESTROYER ARMY OF 7K7,0,1,1,0.0
DEATH GHOST,0,1,1,0.0
DEATH W8ING,0,2,2,0.0
DEATHGOIDIK,0,1,1,0.0
DEATHMARU,0,1,1,0.0
DEATHR0W,92,82,174,52.9
DECADENSE,0,3,3,0.0
DECAPITATORS,5,18,23,21.7
DECENDENTES DA ALVORADA,0,12,12,0.0
DEFENSORES THETFORD,1,13,14,7.1
DELULAR,1,0,1,100.0
DEMENTOMORI,7,20,27,25.9
DEMOND DE MARTLOCK,0,1,1,0.0
DEMONS107,3,45,48,6.2
DEPORTTADOS,0,1,1,0.0
DES0RDEN,0,3,3,0.0
DESASTRE DEL-REIN0,4,6,10,40.0
DESMONTADOS,0,1,1,0.0
DESTERRADOS DE LA NIEBLINA,0,11,11,0.0
DEVORADORES DE ALMA,10,18,28,35.7
DEVTA,8,31,39,20.5
DEX-terity,3,7,10,30.0
DG Squad,0,3,3,0.0
DIABL0S,7,30,37,18.9
DIABVLVS EX MACHINA,0,1,1,0.0
DIEGOLGT,0,1,1,0.0
DINAMITE,1,11,12,8.3
DIOS CON NOSOTROS_ RIP CHUKITO,1,0,1,100.0
DIOS DEMONIO,1,2,3,33.3
DISMOUNT_HERE,7,7,14,50.0
DIVE TO DIE,17,17,34,50.0
DIVINAS,10,5,15,66.7
DIXON671,0,2,2,0.0
DIZZTOPIA,0,7,7,0.0
DMTS,0,2,2,0.0
DOPAMINE CLUB,0,1,1,0.0
DOUX,17,17,34,50.0
DPSZero,12,23,35,34.3
DRAGON B0RN,1,2,3,33.3
DRAGON INFINIT,7,12,19,36.8
DRAGONBLESS,0,3,3,0.0
DRAGONFROSTH,1,7,8,12.5
DRAGONS BLACKFIRE,1,5,6,16.7
DRAGONS-OF-ROADS,19,26,45,42.2
DRAGONiTA,5,7,12,41.7
DREAD US,0,1,1,0.0
DUBAI FACTORY,0,1,1,0.0
DULUK,19,27,46,41.3
DWAYNE _LT,0,2,2,0.0
DYNASTYC,1,10,11,9.1
Da Black Lotus,2,11,13,15.4
Da RushinG,49,74,123,39.8
Da shoes,0,1,1,0.0
DaOneNOnly,11,38,49,22.4
Dab Disciples,0,1,1,0.0
Dab Neeg,0,2,2,0.0
Dabs,0,1,1,0.0
DacH,1,1,2,50.0
Daddy8801,12,14,26,46.2
Dalbaland,1,4,5,20.0
Dank Dynasty,0,1,1,0.0
Dark Banshees,1,4,5,20.0
Dark Foundation,5,4,9,55.6
Dark FuneraI,20,53,73,27.4
Dark Milk,1,0,1,100.0
Dark Rebirth,0,1,1,0.0
Dark Turn,1,2,3,33.3
Dark bandit wolf,1,2,3,33.3
Dark-Furius,2,0,2,100.0
DarkChains,77,24,101,76.2
DarkSocietta,0,1,1,0.0
DarkUnicorns,1,5,6,16.7
Dark_kills _RD,0,1,1,0.0
Darkness INC,48,79,127,37.8
Das7as9,2,0,2,100.0
DawnOfDominion,1,2,3,33.3
Day-Breakers,0,1,1,0.0
De Cuba,3,18,21,14.3
De Late,5,6,11,45.5
De Voluntate Fratrum,1,4,5,20.0
De4d End,0,3,3,0.0
De4th Punch,1,0,1,100.0
DeBoots,0,5,5,0.0
DeChil,0,1,1,0.0
Dead Pixell,0,1,1,0.0
Death Clowns Society,4,52,56,7.1
Death Heros,9,12,21,42.9
Death Lag,1,5,6,16.7
Death Latin Army,0,1,1,0.0
Death Of Souls,2,19,21,9.5
Death Pact,1,1,2,50.0
Death Requiem,0,10,10,0.0
Death Sentenc3,25,35,60,41.7
Death Tour,0,1,1,0.0
Death shade,0,1,1,0.0
Death-Note-G,0,2,2,0.0
DeathRunnerss,3,17,20,15.0
Deaths Verdict,9,7,16,56.2
Deaths gods,0,2,2,0.0
Decent Folk,6,17,23,26.1
Deema,0,2,2,0.0
Defensive Healer,0,2,2,0.0
Degenerate Nation,0,8,8,0.0
DelRomo,1,3,4,25.0
Delta Ozaukee,1,3,4,25.0
DementoresBJ,0,3,3,0.0
Demolition Boys,0,1,1,0.0
Demon watcher,0,2,2,0.0
Demonic death,4,30,34,11.8
Demonios legendarios,0,1,1,0.0
Demons Cursed,1,4,5,20.0
Demons and Wizards,0,1,1,0.0
Deo Mortis,0,1,1,0.0
Deorum Mortis,28,100,128,21.9
Depth Squad,3,3,6,50.0
Derby,0,4,4,0.0
Descendientes de Apolo,0,2,2,0.0
Desterrados_1,0,1,1,0.0
Destroyers Creed,4,23,27,14.8
Detonadores de pochitos 2,0,1,1,0.0
Deus Cria Nois Mata,0,2,2,0.0
DeusAeternum,0,1,1,0.0
DeusLivrimeDosGanks,0,2,2,0.0
Deuses Alcoolicos do Bar,7,35,42,16.7
Deux Aias,2,8,10,20.0
Dias 1,0,3,3,0.0
Diddis House,0,5,5,0.0
Die Edlen Krieger,1,13,14,7.1
Die Hard Gaming,0,14,14,0.0
Diem Impetus,0,1,1,0.0
DienteHielo,2,10,12,16.7
Dies-Irae,128,74,202,63.4
Diesuvive,1,1,2,50.0
Dinastia Do Be,0,1,1,0.0
Dinastia JAujINA,1,4,5,20.0
DinastiaNordica,3,21,24,12.5
Diordaha,0,1,1,0.0
Dioses de la Guerra 1,2,9,11,18.2
DirIewanger,0,1,1,0.0
Direfrost Rebels,0,2,2,0.0
Dires Bane,30,7,37,81.1
Discarded Saints,1,1,2,50.0
Discipulos da Folha,11,35,46,23.9
Discipulos de Avalon,0,1,1,0.0
Dismount And Death,28,37,65,43.1
Divando fixa,3,2,5,60.0
Divine Departure,29,55,84,34.5
Divine Hell,1,23,24,4.2
DivineVoid,45,94,139,32.4
Doberman_dangerous,0,3,3,0.0
Doble OC,394,146,540,73.0
Doggie Down,15,17,32,46.9
Dogs that Dunk,2,17,19,10.5
Doislave,29,57,86,33.7
Dojo of Makarov,0,3,3,0.0
Donkers,1,0,1,100.0
Donkey Division,16,15,31,51.6
Donkey Punchers,1,4,5,20.0
Dont Stand There,4,8,12,33.3
Dont Time,1,1,2,50.0
Dont_Cry,19,46,65,29.2
Doomswordss,0,8,8,0.0
Doralingus,1,0,1,100.0
Dr_Locked,0,3,3,0.0
Drachewyrm Order,7,37,44,15.9
Dragao Mistico BR,0,1,1,0.0
Dragon Cross,0,1,1,0.0
Dragon Disciple,0,1,1,0.0
Dragon Verde,0,1,1,0.0
DragonForceS,13,11,24,54.2
DragonLilys Den,0,2,2,0.0
Dragones D,0,1,1,0.0
Dragones centinelas,0,19,19,0.0
Dragones de Hierro,0,1,1,0.0
Dragones de sombras,0,2,2,0.0
Dragons Of Tenebris,0,2,2,0.0
Dragons Paradox,1,0,1,100.0
Dragons of Abion,1,3,4,25.0
Dragonwake,3,3,6,50.0
Drakebound,32,65,97,33.0
Drakonty ligea,3,5,8,37.5
Drakthar,3,14,17,17.6
Dramatics,4,2,6,66.7
Dreadbound,2,14,16,12.5
Dream Killers,1,6,7,14.3
Dreamfall,19,38,57,33.3
Dreamfyre,0,1,1,0.0
Druidae Umbrae,4,14,18,22.2
DuckDuckGoose,0,2,2,0.0
Duelist,0,2,2,0.0
Duendes negros,1,0,1,100.0
Dungeon Cleaners,1,0,1,100.0
Dungeon Lions,0,5,5,0.0
Dungeon Plunderers,1,20,21,4.8
Dungeon Reapers,0,1,1,0.0
Dungon drivers,1,4,5,20.0
Dunkler Dreiklang,0,6,6,0.0
Dupla de 1,0,3,3,0.0
Dusken,0,2,2,0.0
Dwargon,0,4,4,0.0
Dynamit,0,1,1,0.0
Dynasty Of Thieves,1,1,2,50.0
Dynasty of Creation,0,6,6,0.0
E F E,0,1,1,0.0
E F N E S,6,4,10,60.0
E FOR EVERYONE,3,10,13,23.1
E L D R I U M,3,16,19,15.8
E L E G A N T E S,0,1,1,0.0
E L Y D R I O N,30,58,88,34.1
E M I N E N C E,32,42,74,43.2
E N M 4,1,0,1,100.0
E R E B U S,15,29,44,34.1
E S C O R I A S,3,6,9,33.3
E S P A R T AN O S,0,1,1,0.0
E X I L I A D O S,2,2,4,50.0
E X O T 1 C,1,1,2,50.0
E X P E D I C I O N A R I O S,4,31,35,11.4
E X T,0,1,1,0.0
E l i x i r s,9,20,29,31.0
ECLIPSE sp,0,1,1,0.0
EETERNAL LEGENDSS,0,2,2,0.0
EGlendarios,1,1,2,50.0
EJERCITO FORT STERLING,15,74,89,16.9
EL BANCO DE HIERRO,0,4,4,0.0
EL CAMINO AL DAO,0,1,1,0.0
EL CENIT,2,20,22,9.1
EL CHUCHU DE ARAGUA,3,6,9,33.3
EL CULTO DEL OESTE,0,1,1,0.0
EL ESCUADRON ANTIGARCHA,0,1,1,0.0
EL LAG DE LAS HCE,16,36,52,30.8
EL MAS POLLO,1,17,18,5.6
EL MURO DE LOS 7 REINOS,0,2,2,0.0
EL NEGRO JHULIAN,0,2,2,0.0
EL REAL CONO NORTE,0,5,5,0.0
EL REICH,6,18,24,25.0
EL REINO DE LAS SOMBRAS,0,1,1,0.0
EL TEMPLARIO,0,3,3,0.0
EL UNDECIMO MANDAMIENTO,4,16,20,20.0
EL VACIO ETERN,0,2,2,0.0
ELDERYN,1,0,1,100.0
ELEGUIDOS DEL DRAGON,0,1,1,0.0
ELITE CLAN,0,2,2,0.0
ELITE MONKEYS,6,8,14,42.9
EL_JURAMENTO DE LAS SONBRAS,0,1,1,0.0
ENAMORADO-y-suS-LOCOS,0,1,1,0.0
ENDANGERED,134,68,202,66.3
ENERGIA AVA,1,0,1,100.0
ENERGIA OC,1,2,3,33.3
ENTIDAD,0,4,4,0.0
ENVIADOS,9,6,15,60.0
EQP ODIO,1,1,2,50.0
ERECTION,1,1,2,50.0
ESCALETION,0,3,3,0.0
ESCALIUM_JDM,9,27,36,25.0
ESCUELA _PARA _PRINCIPIANTES,0,1,1,0.0
ESKR2,0,7,7,0.0
ESPARTA_01,0,1,1,0.0
ESPESIALES,0,3,3,0.0
ESQUADRAO BRISADO,0,1,1,0.0
ETERNAL NIGHTS,15,35,50,30.0
ETERNOS DRAUGR,0,3,3,0.0
ETHERNAL-GLORY,17,50,67,25.4
EVIG LIV,0,2,2,0.0
EXC3LSIOR,8,29,37,21.6
EXCLUI2,1,3,4,25.0
EXILADOSS,0,11,11,0.0
EXILIADOS DEL NORTE,0,3,3,0.0
EXIS,0,1,1,0.0
EZCARCHA FTS,2,0,2,100.0
EZG0TO,23,31,54,42.6
Earned,4,8,12,33.3
East Avalon Trading Company,0,1,1,0.0
EastCoastGhosts,0,2,2,0.0
Eastern Dragons,0,6,6,0.0
Echoes of Avalon,1,0,1,100.0
Eclipce de Asgarth,0,2,2,0.0
Eclipse Of Destiny,1,2,3,33.3
Eclipse primordial,0,1,1,0.0
Economia silver,0,3,3,0.0
Economy - VIRUS,1,3,4,25.0
Economy First,0,2,2,0.0
Econyx,0,1,1,0.0
Ecos Del Vacio,8,21,29,27.6
Ecos da Ruina,22,23,45,48.9
Eevolution,24,31,55,43.6
Egipto,0,18,18,0.0
Egirls Enjoyers,2,3,5,40.0
Ehrenlegion,1,0,1,100.0
Eikonic,125,225,350,35.7
Einzelgnger,2,6,8,25.0
Eisenwacht,0,1,1,0.0
Eisenwalds,0,1,1,0.0
Ejercito del Rey,1,1,2,50.0
Ek-Balam,0,3,3,0.0
El Arcano Del Loco,2,3,5,40.0
El Burdel De Bermudez,0,1,1,0.0
El CLan del Loto Blanco,1,3,4,25.0
El Camino Ninja,1,6,7,14.3
El Clan de Ouroboros,1,1,2,50.0
El Concejo Fragmentando,0,1,1,0.0
El Credo De Los Asesinos,0,1,1,0.0
El DESPERTAR DE LOS C-A-S,1,0,1,100.0
El Holandes Herrante,8,4,12,66.7
El Imperio Latino,0,1,1,0.0
El Lag Nos Mato,2,6,8,25.0
El Ministerio De Los AzulesARG,1,3,4,25.0
El Pacto De Los Tres Reyes,0,6,6,0.0
El Panteon Del Rastreo,1,7,8,12.5
El Puerco Y El Perro,0,13,13,0.0
El Puerta Truco Empire,2,1,3,66.7
El Tren D3 Aragua,4,4,8,50.0
El Tren del Hielo,16,45,61,26.2
El Trovador,0,1,1,0.0
El culto al pan,0,2,2,0.0
El indio solari,114,96,210,54.3
El inicio de una era,0,6,6,0.0
El sagrado farmer,0,2,2,0.0
El sotano de albion,1,1,2,50.0
El toqui Lautaro,1,1,2,50.0
Elbereth,0,1,1,0.0
Elite - Warriors,0,5,5,0.0
Elite Nostra,0,6,6,0.0
Elite PvE Brasil,0,3,3,0.0
Elite de la Sombra,5,6,11,45.5
EliteDeath,2,27,29,6.9
Elites DemonS,0,9,9,0.0
Ell Sacro Imperio,0,25,25,0.0
Elowen,0,2,2,0.0
Els Gats d Or,6,25,31,19.4
Elyseos,0,1,1,0.0
EmberBeard Empire,1,10,11,9.1
Emeraldia,1,0,1,100.0
EminenceOfShadows,5,17,22,22.7
Eminense shadow,0,1,1,0.0
Emissaries Of ThetFord,0,1,1,0.0
EmoCraft1,0,1,1,0.0
Empirial-Kittyos,1,0,1,100.0
Encarnados,7,2,9,77.8
End 0f Discussion,1,3,4,25.0
End Of Silence,1,1,2,50.0
Energias Engarradas,0,1,1,0.0
Energy Drink01,1,3,4,25.0
Engelus Company,0,1,1,0.0
Entity of Grey,0,1,1,0.0
Ephemerals,29,91,120,24.2
Epic Hobos,30,18,48,62.5
EquilibrE,0,25,25,0.0
Ernia,0,1,1,0.0
Erome,87,59,146,59.6
Eromita,12,22,34,35.3
Eroth,1,1,2,50.0
Err0r-404,0,2,2,0.0
Errantes Eternos,0,16,16,0.0
Error 404 Not Found,102,84,186,54.8
Error 405,0,1,1,0.0
Error Loading Guild TMT,0,3,3,0.0
Erzatz,0,2,2,0.0
Escarcha de Sangre,1,20,21,4.8
Escarveil,34,29,63,54.0
Escoria Rebelde,32,62,94,34.0
Escorpiao Negro,0,1,1,0.0
Escroc,0,2,2,0.0
Escuadron Langosta,0,4,4,0.0
Escudo_BR,2,22,24,8.3
Esoteric Cult of Cthulhu,5,4,9,55.6
EspadaYFuego,0,2,2,0.0
Espadachines Negros,13,44,57,22.8
Espadas de Avalon,0,1,1,0.0
Esparta Full,0,1,1,0.0
Esparta16 02 26,1,2,3,33.3
Espartan07,0,1,1,0.0
EspartanosDelEste,1,12,13,7.7
EsquerdoPatasDoCabare,0,6,6,0.0
Esqueti,0,1,1,0.0
EstirpE_PolaR,0,5,5,0.0
Estupichafas,3,15,18,16.7
Et cetera,0,1,1,0.0
Eternal Defiance,88,49,137,64.2
Eternal Knights of Shadows,46,84,130,35.4
Eternal Radiance,0,2,2,0.0
Eternal Shadow Pact,0,21,21,0.0
Eternal-Reign,1,1,2,50.0
Eternity Fame,0,2,2,0.0
Eternity Specters,4,10,14,28.6
Eterno CaoS,4,9,13,30.8
Eternos del Abismo,12,22,34,35.3
Ethereal Flame,0,1,1,0.0
Ethereal Trading Company,0,8,8,0.0
Ethernal Kodoku,0,1,1,0.0
Ethernal Rush,1,14,15,6.7
Ethernal Wanderes,0,1,1,0.0
Ethernia,1,6,7,14.3
Ethically Sourced Loot,7,10,17,41.2
EugeoCompanyGrvm,1,0,1,100.0
EverGreenTrees,0,1,1,0.0
Evil AssassinsGreed,161,90,251,64.1
Evil Eikonic,0,1,1,0.0
Evil Gatitos,116,80,196,59.2
Evil Kool Aid,348,184,532,65.4
Evil Monarch,5,9,14,35.7
Evil Outlimits,1,6,7,14.3
Evil Paura,33,74,107,30.8
Evil Rugrats,2,5,7,28.6
Evil Tyrannt,0,4,4,0.0
Evil-Gank,9,27,36,25.0
Evil_1,1,0,1,100.0
Evil_Eyes_System,7,16,23,30.4
Evolve,1,3,4,25.0
Excidium Solis,2,1,3,66.7
Exiliado2 Del Valhalla,10,23,33,30.3
Exiliados del Pacto,1,1,2,50.0
Exilium Claw,0,1,1,0.0
Exilium Tenebrarum,0,2,2,0.0
Eximios,0,1,1,0.0
Expedicion X,1,3,4,25.0
Explocion de Sabor,7,6,13,53.8
Explorador Solo,0,1,1,0.0
Exploradores da Riqueza,0,1,1,0.0
Explore The World,50,129,179,27.9
Explorers Harvest Union,0,3,3,0.0
Explosao Galatica,0,1,1,0.0
Extendo,0,2,2,0.0
Exylos,1,4,5,20.0
Eyes of the Darkness,18,18,36,50.0
Ezpezial,0,1,1,0.0
F A L A N G E,6,26,32,18.8
F E A R M E,45,84,129,34.9
F I E N D,0,1,1,0.0
F N A T I C,1,3,4,25.0
F N T A S T I C,2,3,5,40.0
F O C U S S,0,1,1,0.0
F O L K V A N G R,14,43,57,24.6
F O M E,0,1,1,0.0
F O R B R I D G E W A T C H,6,27,33,18.2
F O R R E S T E R,0,7,7,0.0
F R A T E R N I T Y,43,35,78,55.1
F U L L-C O U N T E R,84,49,133,63.2
F U R O R E,4,15,19,21.1
F0CUS,3,5,8,37.5
F0RERUNNERS,0,4,4,0.0
F0rwardUnt0Dawn,9,17,26,34.6
FABRICA DE TANSOS,13,8,21,61.9
FACCION PAPITAS CRUGIENTES,0,1,1,0.0
FAETON,0,2,2,0.0
FALCOES,0,2,2,0.0
FARMA E DORME,0,2,2,0.0
FARMAR E DORMIR,0,6,6,0.0
FARMER MONKEY,14,3,17,82.4
FARMERS AC,3,2,5,60.0
FARMING BLACK 01,1,3,4,25.0
FAS-Tercios,3,3,6,50.0
FAT4L FURRYS,0,3,3,0.0
FATAL M0DEL,1,2,3,33.3
FATAL RECKONING,1,12,13,7.7
FATAL1TY,14,29,43,32.6
FAUNA,0,1,1,0.0
FAZ-2,1,0,1,100.0
FEMBOYS_LOVERS,0,1,1,0.0
FENIX1,2,1,3,66.7
FETTY WOPS,8,14,22,36.4
FILHOS DA NEVOA,0,1,1,0.0
FILHOS DO BOLSONARO,0,3,3,0.0
FINIMO ELEGANTE,7,51,58,12.1
FIRST PERSON SHOOTER,0,1,1,0.0
FK UNDERWORLD,2,8,10,20.0
FKC y Asociados,0,7,7,0.0
FKN300,1,0,1,100.0
FORCED KILLERS,0,1,1,0.0
FOREST MONSTER,1,0,1,100.0
FOREST SAMURAI,0,1,1,0.0
