Guild,win,loss,Total,Winrate (%)
MOON WORSHIPERS,6,5,11,54.5
MOONLIT BLACK CATS ACADEMY,5,21,26,19.2
MORANGO-DO-AMOR,0,2,2,0.0
MORN1NGSTAR,0,7,7,0.0
MORRE MORRE,1,0,1,100.0
MORTADELA LEGACY,0,1,1,0.0
MORVERA,0,1,1,0.0
MOSHi_MOSHi,0,2,2,0.0
MOTZARON,5,5,10,50.0
MP THE BRINGERS OF DEATH,5,10,15,33.3
MR20,4,7,11,36.4
MS6,0,1,1,0.0
MUG MUGIWARAS,12,41,53,22.6
MUNAY,0,2,2,0.0
MURDEROUS_BUTCHERS,0,1,1,0.0
MXLI,0,1,1,0.0
MXS2,22,20,42,52.4
MY BAD - NO CRY,1,1,2,50.0
MaDFK,0,1,1,0.0
Macaco do Coco,1,1,2,50.0
MacacosModernos,1,1,2,50.0
Maceio,0,1,1,0.0
Mach 1,2,11,13,15.4
Macro Blank,15,15,30,50.0
Mad Misfit,0,1,1,0.0
Mad porqueno,0,1,1,0.0
Mad-Brothers,8,4,12,66.7
Made 1n China,4,2,6,66.7
MadeIn987,0,1,1,0.0
Madogs,1,1,2,50.0
Maestros del Arte y la Forja,0,1,1,0.0
Mafia 420,0,3,3,0.0
Mafia Farmera,15,35,50,30.0
Mafia Sindical,29,84,113,25.7
Maggot Brood,0,1,1,0.0
Magic Rampage,1,2,3,33.3
Magna Horda del Templum,2,8,10,20.0
Magnus Ulf Ivar,0,5,5,0.0
Make Albion Great Again,154,184,338,45.6
Make Albion Great Again II,39,54,93,41.9
Make Alblon Great Agaln,0,1,1,0.0
Make Money Is The Real Content,0,1,1,0.0
Make Peru Great Ag4in,3,15,18,16.7
Make me cum great again,2,5,7,28.6
Makilocos,0,1,1,0.0
Makita,0,2,2,0.0
MalioTamTam,2,11,13,15.4
MalvaLilium,1,0,1,100.0
Mamartlock,0,2,2,0.0
Mambo Special Force,8,9,17,47.1
Mambolo,0,3,3,0.0
Mamma Mmia,0,8,8,0.0
Mamut en sobrepeso,0,1,1,0.0
Manamune pra Yasuo,1,1,2,50.0
Manchukiss,0,1,1,0.0
Mandalorianos de Chile,0,2,2,0.0
Mano de Acerro,0,1,1,0.0
Manopla Dourada,1,2,3,33.3
ManyMen,0,5,5,0.0
Mao de Elastico,66,30,96,68.8
Mapaches Tacticos,0,8,8,0.0
Maracuya,0,1,1,0.0
Marca Sangrienta,3,10,13,23.1
Marg1nados,0,4,4,0.0
Marlock Watchful Company,2,10,12,16.7
Marmotas Mercenarias,20,35,55,36.4
Martelo Forte,2,21,23,8.7
Martillo de Hiero,0,1,1,0.0
Martillo de piedra,1,2,3,33.3
MartinLutherMing,13,15,28,46.4
Martlock Patrol,4,8,12,33.3
Martlock hasta la Muerte,0,1,1,0.0
Martlockanos,5,15,20,25.0
Marwua Team,3,20,23,13.0
Mary Joaners,1,0,1,100.0
Mas Cincuenta y Siete,1,0,1,100.0
Mas Respeto,42,66,108,38.9
Masacre Ninja,1,3,4,25.0
Masoch1sts,0,1,1,0.0
MasterBoys,0,1,1,0.0
MasterMC,0,2,2,0.0
Mata Bot,1,0,1,100.0
MatalHead,0,1,1,0.0
Maximals of Caerleon,3,7,10,30.0
Maximum Effort,173,89,262,66.0
Mayaz,1,0,1,100.0
Mazapan,3,3,6,50.0
McDonaIds,7,27,34,20.6
MeT4LCorp,10,29,39,25.6
Meander With Us,0,1,1,0.0
Medium,3,12,15,20.0
Medusa_Lair,0,1,1,0.0
Megatrones-MGT,1,3,4,25.0
MelhorGestao,5,14,19,26.3
Meme Gaming,0,1,1,0.0
Memyselfandhim,2,2,4,50.0
MengXinHuiSuo,2,3,5,40.0
MenteS IndoMableS,9,12,21,42.9
Menzaro,0,3,3,0.0
Meowsters,0,1,1,0.0
MercCorps,0,4,4,0.0
Merce 1,1,0,1,100.0
Mercenaries Order,24,25,49,49.0
Mercenarios De Martlock,8,24,32,25.0
Mercenarios GT,0,1,1,0.0
Merchants Empire,0,1,1,0.0
Metalurgicos de Fort Sterling,0,1,1,0.0
Metiendo El Huevo,15,19,34,44.1
Mex Aztecas,1,1,2,50.0
Mi Banana en Pijama,4,9,13,30.8
MiChIs EmBoTellAdOs,0,5,5,0.0
MiXueBingChen,9,9,18,50.0
Mia khalita anti-gank,1,1,2,50.0
Miaulock,2,5,7,28.6
Midnight Alchemists,3,7,10,30.0
Midnight Coven,1,0,1,100.0
Midnight Pretorian,0,1,1,0.0
Midnight Veil,1,0,1,100.0
MidnightD,2,1,3,66.7
Mikeh,10,9,19,52.6
Militant,0,1,1,0.0
Milites Crucis,1,2,3,33.3
Milites noctem,18,12,30,60.0
Milongas Plays,2,6,8,25.0
Min-Max,0,1,1,0.0
Minds Echo,3,7,10,30.0
MinerosDeLaUk4En3,3,1,4,75.0
Mini gatos Locos,0,1,1,0.0
Mining Engineers,0,1,1,0.0
Minions do Pantano,5,3,8,62.5
Ministry Of Bandits,243,152,395,61.5
Minitas TEA al dm,5,15,20,25.0
Minlfulness,1,1,2,50.0
Missery,0,1,1,0.0
Mistery Of Galaxy,0,1,1,0.0
Mizo Pride,1,2,3,33.3
Mlegendari,0,2,2,0.0
Mobility,0,2,2,0.0
Modern Misery,0,1,1,0.0
Modo Chill,0,9,9,0.0
Moe Seekers,63,37,100,63.0
Moms Milk Farm,0,2,2,0.0
Monarcas de Sombras,0,2,2,0.0
Mondragones,0,2,2,0.0
Money or Life,1,0,1,100.0
MoneyLovely,11,13,24,45.8
Monkey Gods,5,4,9,55.6
Monkey Leaders,22,37,59,37.3
Monkey Legion,0,2,2,0.0
Mono Con Navaja,262,221,483,54.2
Monolithus BR,0,3,3,0.0
Monsters-University,1,7,8,12.5
Monstros - SA,0,1,1,0.0
Montaraces,5,21,26,19.2
Montaraces de Thetford,1,4,5,20.0
Moon Dynasty,0,1,1,0.0
Moon Lord,1,0,1,100.0
Moonbury,3,2,5,60.0
Moonlit Grove,0,1,1,0.0
MorMonkeys,1,1,2,50.0
Morbidly_Obese,1,10,11,9.1
More GG boy,8,10,18,44.4
Morgoroth,1,7,8,12.5
Morreu de Novo,0,2,2,0.0
MorrodaGalinha,2,8,10,20.0
MorrodoUrubu,3,6,9,33.3
Mors Certa,40,87,127,31.5
Mortal Kumbia,6,5,11,54.5
Mortem Imperium,25,18,43,58.1
Morzhum,4,12,16,25.0
Mospnee,0,2,2,0.0
Mostly Reconnecting,0,1,1,0.0
Motherless,1,10,11,9.1
Motley Crusade,0,1,1,0.0
Mountain High,1,1,2,50.0
Mst-Theford,0,1,1,0.0
Mugiwara of Mictlan and Xolotl,0,2,2,0.0
Mugiwaras Perros,0,3,3,0.0
Mugiwaras_crazzy,0,3,3,0.0
Mula_Peo,2,7,9,22.2
MulitaSquad,0,5,5,0.0
Mundanos,0,1,1,0.0
Mundo Balca,1,8,9,11.1
Mundo de Piedra,3,4,7,42.9
Mundo guante,0,1,1,0.0
Municipalidad de Rio Turbio,1,3,4,25.0
Muralha Celestial,1,6,7,14.3
Murcielagos,1,6,7,14.3
Murder Silencer,0,1,1,0.0
Murythal Reine,0,1,1,0.0
Mushroom Cult,3,6,9,33.3
MushroomOverdose,0,21,21,0.0
Mute Zone,29,62,91,31.9
MuteiSemQuerer,0,2,2,0.0
Muxolots,57,70,127,44.9
My-Bad,16,23,39,41.0
MyGuildMyRule,0,2,2,0.0
Mystic Avengers,0,4,4,0.0
Mystic Brigade,0,1,1,0.0
Mystic Brotherhood,0,1,1,0.0
Mystic Tecolothy,31,26,57,54.4
Mythic Vanguard,22,59,81,27.2
Mythix,171,121,292,58.6
N 0 X,22,25,47,46.8
N 1 G H T R A I D,1,4,5,20.0
N A G A S A K l,75,86,161,46.6
N A M 3 L E S S,77,159,236,32.6
N A N T A R,2,9,11,18.2
N E V A D A,27,92,119,22.7
N E X X U Z Z,0,11,11,0.0
N I E B l A,2,1,3,66.7
N I G H T C A L L L,65,64,129,50.4
N O C A P,8,15,23,34.8
N O L I M I T,0,14,14,0.0
N O O B,1,1,2,50.0
N O R T H - S T A R,13,21,34,38.2
N O S F E R A T U S,0,3,3,0.0
N o m a d z,37,45,82,45.1
N0 MOLESTAR,0,5,5,0.0
N0 WAY HOME,3,12,15,20.0
N0T HUMAN,89,107,196,45.4
N0TCH,17,37,54,31.5
N1 LUIM PORTAL,1,6,7,14.3
N7Normandy2,0,1,1,0.0
NAGARIS,1,3,4,25.0
NAGUARA VNZ,0,1,1,0.0
NAL national albion league,1,6,7,14.3
NANAQ JUCUMARI,0,7,7,0.0
NASA-CREW,7,29,36,19.4
NASARIksz,0,2,2,0.0
NAVAJA,4,23,27,14.8
NAVY SEAL FOUNDATION,1,1,2,50.0
NETWORK MANIPULATION,15,2,17,88.2
NEVER PROFIT,2,21,23,8.7
NGRZ,1,8,9,11.1
NIDO-DE-RATAS,0,1,1,0.0
NIFFLHEIM,19,59,78,24.4
NIGHT GU4RD,2,6,8,25.0
NIGHT RAIDER GM,2,6,8,25.0
NIGHTMARE FAMILY,0,1,1,0.0
NIVIX,0,4,4,0.0
NO GANK NO FUNNY,0,3,3,0.0
NO HAY SILVERII,0,1,1,0.0
NO HOLDING,279,255,534,52.2
NO LOCK,10,16,26,38.5
NO MERCY TM,0,2,2,0.0
NO TALENT,1,19,20,5.0
NO WARRANTY,0,1,1,0.0
NOCHE de ALBION,0,2,2,0.0
NOHOME,2,0,2,100.0
NONA LEGIAO,0,5,5,0.0
NORDSTREAM,1,1,2,50.0
NOTCH1,0,2,2,0.0
NOTHING-the-SHADOW,6,31,37,16.2
NOTLIKEUS,1,0,1,100.0
NOVARIS,0,1,1,0.0
NOX HUNTERS,0,1,1,0.0
NROCK,20,20,40,50.0
NSK96,0,1,1,0.0
NUEVA SANGRE LATINA,3,4,7,42.9
NXBR,1,4,5,20.0
NYAC,9,22,31,29.0
Nacidos para morir,2,2,4,50.0
Nacion PenDragon,0,1,1,0.0
Namekuzeijins,0,1,1,0.0
Namorar Nao Da XP,0,2,2,0.0
Narehate,0,1,1,0.0
NeGhada-SA,2,0,2,100.0
Need silver for Porsche,0,1,1,0.0
Negros Abismales,0,3,3,0.0
Nekkand,7,15,22,31.8
Nena y Los 77 Petes,35,62,97,36.1
NeoMustage,0,1,1,0.0
Nergals,3,11,14,21.4
Nerium Oleander,24,32,56,42.9
Never Storm,0,2,2,0.0
New Live,0,2,2,0.0
New Londo-Ruins,1,5,6,16.7
New Meta,2,0,2,100.0
New Repub,2,11,13,15.4
New Valhalla_plus,2,10,12,16.7
New better beginning,0,2,2,0.0
NewFury,0,1,1,0.0
NewMountMoon,5,5,10,50.0
NewYorkKarto,0,1,1,0.0
New_Horizon,29,48,77,37.7
Nexus,40,51,91,44.0
Niambe pa,0,2,2,0.0
Nianos,0,1,1,0.0
Nictofilia,38,90,128,29.7
Nie Tryze,6,19,25,24.0
Niflheiim,0,4,4,0.0
Niflheim Soul,0,2,2,0.0
Night Avalon,0,2,2,0.0
Night W0lf,0,1,1,0.0
Night of Depths,0,1,1,0.0
Night-Wolves,6,20,26,23.1
NightHunterss,2,7,9,22.2
NightMares,0,1,1,0.0
Nightfall Army,2,5,7,28.6
Nightfall Guardians,0,1,1,0.0
Nightmare of reapers,0,3,3,0.0
Nightshade feathers,0,3,3,0.0
Nigth Red,0,6,6,0.0
NigthShift,4,8,12,33.3
Nihil Terminus,15,16,31,48.4
Nilfgaard SunChilds,0,1,1,0.0
Nimpus Ignarroth,0,1,1,0.0
Nimpus Orqueth,0,1,1,0.0
Nine Thunders,0,1,1,0.0
Nirvana Calling,21,28,49,42.9
No Absolute Truth,0,2,2,0.0
No Clemency,2,4,6,33.3
No Considero Mala Leche,0,3,3,0.0
No Fight No Profit,9,21,30,30.0
No Life No De4th,1,4,5,20.0
No Lineales,5,13,18,27.8
No Mercy At All,0,1,1,0.0
No Mercy Zone,9,24,33,27.3
No Plague,1,1,2,50.0
No Problem Men,2,2,4,50.0
No Straight Roads,0,1,1,0.0
No-Respetamos,16,12,28,57.1
NoEnemies,4,1,5,80.0
NoFreeThinkers,7,7,14,50.0
NoKillMee,1,3,4,25.0
NoMeDeja,1,11,12,8.3
NoPieceOfShiet,0,2,2,0.0
Nomadic Sentinels,2,1,3,66.7
Nomads of the Mist,2,2,4,50.0
NooMiChilioo,1,0,1,100.0
Noobs_at_Home,2,1,3,66.7
Noot Noot Mxtherfuckers,4,1,5,80.0
Normal y Tropical,7,9,16,43.8
NorrDskoll,2,0,2,100.0
North Blizzard Creed,0,1,1,0.0
North Karjala,0,2,2,0.0
Northfall,20,33,53,37.7
Nose Hijito,0,1,1,0.0
Not Even Close,3,1,4,75.0
NotForgive,1,3,4,25.0
Nottinghamm,0,1,1,0.0
Nous7Familly,1,3,4,25.0
Novilunio,1,1,2,50.0
Novus Imperium,5,23,28,17.9
Nterozoldyck,0,1,1,0.0
NuestroHogar,0,1,1,0.0
Nueva Adelia,2,13,15,13.3
Nueva Lordaeron,0,1,1,0.0
Nueva Tiltonia,0,1,1,0.0
Nuevo Amanecer 19,1,2,3,33.3
Nuevo Reino,1,0,1,100.0
NutriaLand,1,0,1,100.0
Nutters,0,1,1,0.0
Nyiajhmoob,0,1,1,0.0
O B L I G A T O R Y,2,3,5,40.0
O B S Y N E,0,18,18,0.0
O Caixao Sorridente,8,10,18,44.4
O Gank,0,1,1,0.0
O M A N,1,0,1,100.0
O Manicomio,1,0,1,100.0
O P P R E S S I O N,3,10,13,23.1
O Peso do Lucro,0,5,5,0.0
O V E R C H A R G E,3,3,6,50.0
O Vale,1,2,3,33.3
O-NILES,0,3,3,0.0
O-U-T-L-A-N-D-E-R-S,10,2,12,83.3
OBLIVIOM,2,13,15,13.3
OBLIVION AETERNUM,0,1,1,0.0
OBRSF,1,5,6,16.7
ODLA Zer0,0,2,2,0.0
OEA,27,69,96,28.1
OFF-LINE,0,1,1,0.0
OG BlackWater,59,36,95,62.1
OGTRADERS,6,14,20,30.0
OKAZI - OPPRESSIVEDARKNESS,0,1,1,0.0
OLIMPO DE LOS DIOSES,3,21,24,12.5
OLIVERIAN 2_0,11,23,34,32.4
OLYMPUSMX,0,12,12,0.0
OMEN RISING,0,1,1,0.0
OMISION,0,3,3,0.0
ONE FORT,2,4,6,33.3
ONE PIX,2,5,7,28.6
ONE PUSH RUN,36,63,99,36.4
ONI HYDRA,0,1,1,0.0
ORDEM DA LUA SOMBRIA,2,4,6,33.3
ORDEN ELFICO,3,3,6,50.0
ORE WA SHADOW GARDEN,2,14,16,12.5
ORESHNIK COMPANY,2,0,2,100.0
ORFANATO SAN JOSE,1,2,3,33.3
OS CORINGAS DO ALBION,15,15,30,50.0
OS DEUSES,0,1,1,0.0
OS GUERREIROS SOMBRIOS,1,1,2,50.0
OS LENDARIOS RJ,0,1,1,0.0
OS PATRIOTAS BR,1,0,1,100.0
OS PREVERSO,0,1,1,0.0
OSA-MAYOR,0,1,1,0.0
OSIIRIS,66,88,154,42.9
OSITAS MADURAS,5,3,8,62.5
OSOS AUTISTAS,26,51,77,33.8
OSOS DEL INVIERNO,7,36,43,16.3
OUTSET,13,60,73,17.8
OVER DISASTERS,42,52,94,44.7
OVERTREDER,1,6,7,14.3
OVULOS GRAUDOS,0,1,1,0.0
OWN,0,3,3,0.0
OXIDIAN RP,0,1,1,0.0
Oasis Community,0,5,5,0.0
Oath of the Eternal,0,1,1,0.0
OathBreakerz,31,19,50,62.0
Oberon Kings,0,2,2,0.0
Obsidian Blades,16,25,41,39.0
Obstinatio,2,8,10,20.0
Oclock,5,10,15,33.3
Ocultista,0,4,4,0.0
Oddish Jobs,0,1,1,0.0
Odins Paladins UWO,0,1,1,0.0
Odyvanthic,2,4,6,33.3
Of Fire And Blood,1,0,1,100.0
Of GLory,1,0,1,100.0
Off Fire 2,1,0,1,100.0
Oficoda Gang,7,42,49,14.3
Oh my Darling,0,1,1,0.0
OidMortales,1,3,4,25.0
Ojo de Alcon,2,7,9,22.2
Okuyama,2,0,2,100.0
Old Erra,0,1,1,0.0
Old M0ney,2,5,7,28.6
Old_Family,0,1,1,0.0
OldsPapus,7,16,23,30.4
Omega Inferi,6,16,22,27.3
Omgs,0,1,1,0.0
OnTeam Fortress,1,1,2,50.0
One Ant,0,3,3,0.0
One For Albion,4,2,6,66.7
One Last Knight,1,3,4,25.0
One More Dungeon,1,1,2,50.0
One Piece01,1,5,6,16.7
One Punch 877,0,1,1,0.0
One-Day,104,144,248,41.9
OneOfUsIsInvis,0,2,2,0.0
OneWarrior,0,9,9,0.0
Onliners,11,6,17,64.7
Only Cannabis,0,1,1,0.0
Only Cool,0,1,1,0.0
Only Farm3r,0,1,1,0.0
Only Treasures,0,1,1,0.0
Only2,0,1,1,0.0
OnlyChads,14,17,31,45.2
OnlyFame1,5,20,25,20.0
OnlyForChest,0,1,1,0.0
OnlyRoads,0,1,1,0.0
OpeenBlack,2,1,3,66.7
Open-Fire,6,36,42,14.3
OpenFarm,1,1,2,50.0
Operacao Troll,1,7,8,12.5
Orc Legion,0,3,3,0.0
Ordem Aracnidea,3,17,20,15.0
Ordem Do Graal,0,1,1,0.0
Ordem Draconico,0,4,4,0.0
Ordem da Toupeira,0,1,1,0.0
Ordem de Sao Lazaro,0,4,4,0.0
Ordem do Nada,0,1,1,0.0
Ordem-Aurea,0,4,4,0.0
Ordem_dos_Patifes,1,2,3,33.3
Orden Carmessi,0,1,1,0.0
Orden Del Caos,0,1,1,0.0
Orden Del Loto Verde,6,8,14,42.9
Orden Fall,1,1,2,50.0
Orden Hospitalaria,115,107,222,51.8
Orden Numinosa,30,25,55,54.5
Orden Palomera,1,4,5,20.0
Orden Taka-taka,0,1,1,0.0
Orden de la Cruz de Hierro,0,1,1,0.0
Orden de la Luna Sombria,0,1,1,0.0
Orden del Sauce Sombrio,1,1,2,50.0
Orden-Real,1,7,8,12.5
Orden_Templaria,0,3,3,0.0
Order 0f Light,0,2,2,0.0
Order of the Hyrax,0,1,1,0.0
Ordine di Merlino,0,1,1,0.0
Ordo Militiae Templi,0,4,4,0.0
Organization Kind,0,13,13,0.0
OriginPoint,43,97,140,30.7
Os 100 Destinos,0,2,2,0.0
Os Avataresz,0,1,1,0.0
Os Beitiadores,0,1,1,0.0
Os Brutamonte S,0,1,1,0.0
Os Buchas BR,0,3,3,0.0
Os Bxtk,0,1,1,0.0
Os Ceifadoreis,0,1,1,0.0
Os Excluidos,3,0,3,100.0
Os Executores,0,1,1,0.0
Os Fuinhas,0,2,2,0.0
Os Guri Sao Ruim,1,1,2,50.0
Os Proscritos,0,2,2,0.0
Os Protagonistas,0,2,2,0.0
Os Reis Magos,0,3,3,0.0
Os Sem Loot,0,2,2,0.0
Os Sem Nome,12,37,49,24.5
Os Templarios das Trevas,6,22,28,21.4
Os Trairas,0,4,4,0.0
OsRubros,0,15,15,0.0
OsSemPai,1,0,1,100.0
Oscuridad demoniaca,6,30,36,16.7
OsolRenase,0,2,2,0.0
Other-World,0,7,7,0.0
Othercide,0,1,1,0.0
Otis o7,1,2,3,33.3
Our little world,0,3,3,0.0
Ouroboritos al Ataque,2,2,4,50.0
Out Kast,1,8,9,11.1
OutNumbRed,0,4,4,0.0
Outie,1,1,2,50.0
Outland Anglers,12,29,41,29.3
OutlawsInvictus Respect,1,1,2,50.0
Outlimits,276,140,416,66.3
Ovayork,0,6,6,0.0
Overlooked,0,1,1,0.0
Overlords666,0,1,1,0.0
Overprice,161,191,352,45.7
Overthemoon,0,1,1,0.0
Ox Alliance J,0,2,2,0.0
Ox Cart Collective,0,2,2,0.0
P A L A D I N,0,1,1,0.0
P C D,0,2,2,0.0
P I L A R E S,0,1,1,0.0
P L E X,0,1,1,0.0
P O L A R S B E A R S,6,6,12,50.0
P O S E II D O N,11,10,21,52.4
P O W A,11,12,23,47.8
P R I M E R G O L P E,27,49,76,35.5
P R I M O R I A,2,0,2,100.0
P R O,0,1,1,0.0
P R O M I N E N T E S,5,2,7,71.4
P U L S A R,6,18,24,25.0
P U R G 4 T O R I O,0,1,1,0.0
P U R G 4 T O R Y,65,87,152,42.8
P o s i t i v e,0,1,1,0.0
P-D-V-S-A-K-47,0,1,1,0.0
P-oRTuGaL,0,4,4,0.0
P0c4s L4 M4m4,0,4,4,0.0
P0choLandia,6,11,17,35.3
P1vass,3,16,19,15.8
P3RSEVERANCE,2,3,5,40.0
P8P,0,1,1,0.0
PACHA MAMA,0,2,2,0.0
PADRINOS MAGICOS,0,1,1,0.0
PALADINS300,7,41,48,14.6
PARLAMENTO,0,4,4,0.0
PATAS DE OS0,11,16,27,40.7
PATRULHA,0,1,1,0.0
PAUS MOLINHOS,8,9,17,47.1
PAWOR RANGER CUSCO,0,1,1,0.0
PAZ-MUNDIAL,0,1,1,0.0
PCG Ithilien,2,4,6,33.3
PDG COMPANY,0,1,1,0.0
PEAKY BLIMDER,1,1,2,50.0
PEAKY BLINDERS07,0,1,1,0.0
PEAKY_BLINDERSS,0,1,1,0.0
PEGA NO MEU PAU,0,1,1,0.0
PENllS BLACK,4,2,6,66.7
PEQUES GIGANTES,0,1,1,0.0
PERDEMOCAMINANDO,0,1,1,0.0
PERMA BEARS,12,19,31,38.7
PERRO CALLEJERO,7,34,41,17.1
PERRO CON PISTOLA,4,0,4,100.0
PERRYS,1,2,3,33.3
PERU y sus amigos,0,1,1,0.0
PES0 NA B0TA,0,1,1,0.0
PH4NTOM_BRIGADE,3,0,3,100.0
PHAMAKIA,0,1,1,0.0
PHOENIX-ABYSS,11,12,23,47.8
PICHULAFELIZ1,4,1,5,80.0
PINACULO DEL ALBA,1,6,7,14.3
PINGU_NIGTH_CLUB 2,0,4,4,0.0
PIRATAS DEL CAMINO,0,6,6,0.0
PIRULOS,1,0,1,100.0
PK Killers,2,2,4,50.0
PLAN 3K -GENTE POSI,7,4,11,63.6
PLATA O MUERE,0,2,2,0.0
PLAYB0YS,6,11,17,35.3
PLZ DONT RUN,2,6,8,25.0
POBREZA FC,0,1,1,0.0
POCHOGANK PH,0,3,3,0.0
POCHOLANDIA,0,1,1,0.0
POLANDTEAM,1,1,2,50.0
POLLITOBROSTER,1,0,1,100.0
POOHs,0,1,1,0.0
PORKITO MARTLOCK,0,1,1,0.0
PPYF,5,8,13,38.5
PR0G4M1NG,0,3,3,0.0
PREMIUM DRAGON,0,1,1,0.0
PRESSAO-ALTA,2,1,3,66.7
PRIDE OF AVALON,0,3,3,0.0
PRIMARIS SQUAD,0,5,5,0.0
PRIMATA MOD,70,177,247,28.3
PRIME MODE,76,60,136,55.9
PROFIT E BANCA,1,1,2,50.0
PROFIT_INDUSTRY,12,10,22,54.5
PROJECT ELITE,13,4,17,76.5
PROTETORES DE MARTLOOK,7,11,18,38.9
PROUD LIONS1,5,29,34,14.7
PROYECTO-CORE,17,12,29,58.6
PRlDE,10,31,41,24.4
PULP0S,0,2,2,0.0
PUSH PUSH PUSH,2,0,2,100.0
PVA,0,3,3,0.0
PVE CORP,0,1,1,0.0
PVE CORPORATION,6,7,13,46.2
PVP F U L L,1,2,3,33.3
PVP IS HARD,0,1,1,0.0
PVPER,1,0,1,100.0
Pacifistas1,0,2,2,0.0
Pacto de la Noche,0,1,1,0.0
Pacto de las Sombras,0,3,3,0.0
Pai do Shikamaru Reborn,2,2,4,50.0
Pal lobby,1,0,1,100.0
Paladines de Teemo,1,6,7,14.3
Paladinos Sagrados,3,15,18,16.7
Paladins of Blyn Brae,2,3,5,40.0
Palistine,2,2,4,50.0
Paloma Tasty,0,6,6,0.0
Panama Warriors,1,3,4,25.0
Panda e Amigos e Bigode,0,2,2,0.0
Panda-Express,0,1,1,0.0
Pandemon1um,1,1,2,50.0
PandoSS,0,1,1,0.0
Panic Legion,0,2,2,0.0
Pantera Cor de Rosa,1,4,5,20.0
Pap4FooD,1,1,2,50.0
Papaco League,0,5,5,0.0
Papahuevos,0,1,1,0.0
Papuclan,8,12,20,40.0
ParaJugarconLosCompas,0,1,1,0.0
ParadoxUniversal,8,15,23,34.8
Paralellun oficial,0,1,1,0.0
Parraga City,0,2,2,0.0
Patolicos Anonimos,6,43,49,12.2
Patrulla Espiritual,0,1,1,0.0
Patrulla Roja,0,1,1,0.0
Pay Up,7,7,14,50.0
Pay Your Healer,0,1,1,0.0
PayToPasss,0,1,1,0.0
Pay_For_It,33,57,90,36.7
Paz Eterna,4,2,6,66.7
PbI6AkU,1,0,1,100.0
Peaceful Protesters,1,3,4,25.0
Peacefulness,8,9,17,47.1
Peaky Blindesss,1,3,4,25.0
Peb hmoob os,6,0,6,100.0
Pecado Capital,2,0,2,100.0
Pede Pra Sair,0,2,2,0.0
Pegasus Squadron,1,15,16,6.2
Pelego FIno,0,1,1,0.0
Pentachill,37,35,72,51.4
People Inside,1,2,3,33.3
Pergamium,2,4,6,33.3
Perola Do Vale,3,7,10,30.0
Perritos Enojados,1,7,8,12.5
PersianRoyalRD,2,7,9,22.2
Pesca Free 8,0,1,1,0.0
Pesca de OuroFish,0,1,1,0.0
Pescadores unidos,0,4,4,0.0
PeteArmy,1,0,1,100.0
Petesaurios,2,1,3,66.7
PetiZoo,0,1,1,0.0
Phantom Brigades,5,5,10,50.0
Phantom Horde,0,2,2,0.0
Phantom Strike Division,0,8,8,0.0
Phantom Troupe 13,0,1,1,0.0
PhantomTroupeYT,0,2,2,0.0
PhatLootz,0,1,1,0.0
Pheobe Ann Eleine,2,9,11,18.2
Phoenix Aurea,1,6,7,14.3
Phoenix Fury,3,11,14,21.4
Phoenix Rebels,56,82,138,40.6
Pichulonkos,1,4,5,20.0
PiedraTosca,2,6,8,25.0
Piedrita Farm FC,0,7,7,0.0
Pijus Magnificus,0,1,1,0.0
PilitromR,96,37,133,72.2
PinksGhost,0,1,1,0.0
Pintamos Casas a Domicilio,1,0,1,100.0
Pintopolis,1,3,4,25.0
Piratas De La Muerte,0,1,1,0.0
Piratas _Vzla 1,7,15,22,31.8
Piratas420,18,43,61,29.5
Pirate of the Atlantic,0,1,1,0.0
PirateS LegioN,0,1,1,0.0
Pirates creed,12,26,38,31.6
Pitoquinhas,0,1,1,0.0
PlVAS,364,218,582,62.5
Planchados,0,1,1,0.0
Plantitas,4,0,4,100.0
PlataLey,3,3,6,50.0
Platigolds,1,6,7,14.3
Platinum Empire,0,1,1,0.0
PlatinumEmpire,2,8,10,20.0
Play For It,1,10,11,9.1
Please No Hit Me,15,31,46,32.6
PllVAS,24,39,63,38.1
Pobres pero Ricos,0,1,1,0.0
Pobreza infinita,2,3,5,40.0
Pochitos Salvajes,1,14,15,6.7
Pochitos Sin Healer,1,1,2,50.0
Pocho Gankers,0,1,1,0.0
Pochos Anonimos,7,23,30,23.3
Pocket Pick,1,0,1,100.0
Poetix,0,1,1,0.0
Polar-ICE,0,5,5,0.0
Policia Feder4l,0,1,1,0.0
Policia Peruana,2,12,14,14.3
Portador del mar,0,3,3,0.0
Post-Meow,0,9,9,0.0
Post-Mortemm,105,67,172,61.0
Posty,0,1,1,0.0
Potito,1,0,1,100.0
PowerLife,0,7,7,0.0
Power_Looters,0,1,1,0.0
Precise,1,0,1,100.0
Predathorss,1,0,1,100.0
Pressas Brancas BR,0,1,1,0.0
Pretores,12,59,71,16.9
Pretty Boy Assassins,1,0,1,100.0
Primal Kong,3,1,4,75.0
Primatinha Mod,0,4,4,0.0
PrimeGear,3,7,10,30.0
Principio de Incertidumbre,0,4,4,0.0
Privacy Da DeepWeb,0,3,3,0.0
Private Murder Company,3,6,9,33.3
Private Union,4,3,7,57.1
ProEvilz,1,2,3,33.3
Probably Hostile,0,3,3,0.0
Project Diva OwO,0,5,5,0.0
Project Faith,0,4,4,0.0
Projectt X,1,2,3,33.3
Proyect Esquizos,0,5,5,0.0
Proyecto Nefalem,1,3,4,25.0
ProyectoX,0,1,1,0.0
