Guild,win,loss,Total,Winrate (%)
Le Clan Destin,8,31,39,20.5
Le Conglomerat,0,2,2,0.0
Le Nord,4,24,28,14.3
Le PMU,1,1,2,50.0
Le Skali,0,3,3,0.0
League of Victory,8,39,47,17.0
Learn2Play,0,1,1,0.0
Leclarc,0,1,1,0.0
Led By Chilliest,2,1,3,66.7
Leg1on of Sparta,1,1,2,50.0
Legacy Of The Mansion,0,2,2,0.0
Legacy of Satoshi Nakamoto,1,0,1,100.0
LegendaNukatakaThere,1,4,5,20.0
Legio Potens,13,29,42,31.0
Legion Celestial,0,1,1,0.0
Legion Del Apocalipsis,9,24,33,27.3
Legion Gallega,1,2,3,33.3
Legion Of Night,5,5,10,50.0
Legion de Hierro,0,2,2,0.0
Legion der Verdammten,39,82,121,32.2
Legion in Shadows,1,4,5,20.0
Legion inmortal,0,1,1,0.0
Legion of Darkneess,0,1,1,0.0
Legion-PL,12,9,21,57.1
Legion_of_Ukraine,0,1,1,0.0
Legione Aeterna,0,4,4,0.0
Legions of Angels,47,80,127,37.0
Legushka squad,0,3,3,0.0
Lemmon Tree,0,2,2,0.0
Lemon Girls,160,158,318,50.3
Les BG,0,2,2,0.0
Les Beubeus,0,1,1,0.0
Les Branches,1,0,1,100.0
Les Chomeurs,6,21,27,22.2
Les Cons Voyeurs,2,3,5,40.0
Les Disciples,2,3,5,40.0
Les Forestiers,4,6,10,40.0
Les Fou du Bus,0,4,4,0.0
Les Guerriers Du Clavier,0,1,1,0.0
Les Monts Gaulle,67,70,137,48.9
Les Nisounours,0,1,1,0.0
Les Ombres Noires,1,1,2,50.0
Les Paladins chills,0,7,7,0.0
Les Petits gens,1,2,3,33.3
Les Pick-Pockets,3,2,5,60.0
Les Salamandres,0,3,3,0.0
Les Sentinelles,1,6,7,14.3
Les Tripanez,0,1,1,0.0
Les Walapes,2,14,16,12.5
Les Zoulettes,0,1,1,0.0
Les impots,13,35,48,27.1
Les kiwis,0,1,1,0.0
Lesna Dolina,1,3,4,25.0
LiMing,47,54,101,46.5
Liberia,0,1,1,0.0
Libertarios,1,7,8,12.5
Liberty,1,7,8,12.5
Libyan Gladiators,3,19,22,13.6
Lifteds by Darkness,4,19,23,17.4
Light of the Dawn,9,16,25,36.0
Lil peep,1,1,2,50.0
Lilith Family,2,4,6,33.3
Limes Inferior,0,1,1,0.0
Limit-Breakers Familia,44,58,102,43.1
Limits,2,8,10,20.0
Line Breakers,2,2,4,50.0
Lineage II,2,4,6,33.3
Little Cold Hands,1,4,5,20.0
Little PIG LET ME IN,5,5,10,50.0
Living Plague,0,1,1,0.0
Livre para jogar,0,1,1,0.0
Lizard,2,2,4,50.0
Ljaych Lmalaki,2,1,3,66.7
Lllmariki,0,1,1,0.0
LoOL-Egypt,0,5,5,0.0
Lobos Livres,2,6,8,25.0
Lock Down,33,41,74,44.6
Lock The Fuck In,0,1,1,0.0
Lockspire,1,2,3,33.3
Lofty Legion,1,10,11,9.1
Log_Horizon,0,1,1,0.0
Login Horizont,21,47,68,30.9
Login horizon,0,4,4,0.0
Logout,39,35,74,52.7
Lokiho Hlas,0,2,2,0.0
Lone Spark,4,8,12,33.3
Lone Tower,3,15,18,16.7
Lone-Wolf,0,1,1,0.0
Long Hair Kels,1,3,4,25.0
Look at all those chickens,7,5,12,58.3
Loot Or Trup,1,0,1,100.0
Loot Perestler,2,5,7,28.6
Loot-Goblins,1,0,1,100.0
Lootiiiing,30,50,80,37.5
Lord Of The Rings,1,1,2,50.0
LordDemons,2,5,7,28.6
Lords Of Sin,1,0,1,100.0
Lords Of The Court,0,1,1,0.0
Lords of Lag,3,17,20,15.0
LoremIpsum,0,1,1,0.0
Los Caballeros del Fenix,1,2,3,33.3
Los GatosS,1,1,2,50.0
Los Jueves al Bar,3,19,22,13.6
Los Kashtanos,0,1,1,0.0
Los Leones,0,2,2,0.0
Los Lobos Solitarios,0,1,1,0.0
Los Monarcas,8,0,8,100.0
Los Pepo Clown,3,4,7,42.9
Los Rompecorazones 1940,1,9,10,10.0
Los creadores de todo,0,1,1,0.0
Los magos 537,0,1,1,0.0
Los payasos justicieros,24,33,57,42.1
LosRompeKatres,0,1,1,0.0
Loser club,0,2,2,0.0
Lost Garden,6,10,16,37.5
Lost Shadows,2,24,26,7.7
Lost light,0,1,1,0.0
LostEden,2,3,5,40.0
LostStone,0,1,1,0.0
LotusFall,0,2,2,0.0
Love and Wars,0,2,2,0.0
LoveForYoU,46,69,115,40.0
LoveYourMom,0,3,3,0.0
Low Profile,1,0,1,100.0
LowFPS,0,1,1,0.0
Loyal Guards,50,57,107,46.7
LuX,2,0,2,100.0
Lucifers Hotel,0,6,6,0.0
Luck of the Leprechaun,0,2,2,0.0
Lucky,4,27,31,12.9
Ludomani,0,1,1,0.0
Ludzie wyzyn,5,8,13,38.5
Lumen,5,49,54,9.3
Luminar Knights,1,0,1,100.0
LumosNox,0,4,4,0.0
LunaSantrape,0,1,1,0.0
Lunar Order,0,3,3,0.0
Lunar Wolf,10,68,78,12.8
Lusos,56,20,76,73.7
Luxurity,1,0,1,100.0
Lyja MegaReborn,1,7,8,12.5
Lymhurst Lumberjacks,4,26,30,13.3
Lymhurst United,0,6,6,0.0
Lynd Clan,0,1,1,0.0
Lysol fame,0,1,1,0.0
LzNeR Gaming,0,4,4,0.0
M 1 S F I T S,42,34,76,55.3
M A Y H E M,0,1,1,0.0
M I L A N H O L I Y A,0,1,1,0.0
M I L F G A A R D,0,3,3,0.0
M I S T A K E,24,13,37,64.9
M O N A R C H,0,4,4,0.0
M O N T A N A,0,1,1,0.0
M O R G U E,85,35,120,70.8
M and M,0,29,29,0.0
M-O-N-O-L-I-T,4,29,33,12.1
M0rTuaRy,8,7,15,53.3
M1DDLE EARTH,1,0,1,100.0
M3R Company,22,15,37,59.5
MAD,0,1,1,0.0
MAD MAX,0,6,6,0.0
MAFIA LATINA,0,2,2,0.0
MAJO,0,4,4,0.0
MAKE LYM GREAT AGAIN,0,14,14,0.0
MALEVOLENT,3,4,7,42.9
MALICIOUS,5,6,11,45.5
MALLORCA,0,1,1,0.0
MAMMA MIA,7,12,19,36.8
MARKOBKA,1,1,2,50.0
MARTLOCK FREEMANS,1,0,1,100.0
MASSIVE WALLETS,0,1,1,0.0
MATX EM,1,15,16,6.2
MAYHEM,43,49,92,46.7
MAZATHAKY,0,1,1,0.0
MCS James MacAllan,0,1,1,0.0
MDZ1995,0,3,3,0.0
MEDOJUI,1,0,1,100.0
MEDo guild pvp,0,9,9,0.0
MEGA-GREEKS ON-ROIDS,0,2,2,0.0
MEKAN2,6,36,42,14.3
MENTALITY DIVER,8,12,20,40.0
MEOWWWW,6,3,9,66.7
MEPTBEKU,0,2,2,0.0
METAL lEGION,2,5,7,28.6
METALHEADS,11,5,16,68.8
METAN,1,0,1,100.0
MEVLANA KISKACI,0,5,5,0.0
MEZOPOTAMYA,0,1,1,0.0
MGE Brothers,0,2,2,0.0
MGE_BRATKI,0,2,2,0.0
MIAMI POGS,1,5,6,16.7
MIDNIGHT WOOD,1,25,26,3.8
MIGUELOVERS,0,3,3,0.0
MIND,5,21,26,19.2
MINECRAFTER,0,2,2,0.0
MINGSTAR,0,1,1,0.0
MIRIN,0,2,2,0.0
MIsery The END,0,3,3,0.0
MLGB,4,1,5,80.0
MOBILGIL,0,1,1,0.0
MONDSHTADT,6,19,25,24.0
MONEYMANS,1,0,1,100.0
MOR2,0,1,1,0.0
MORGANAguards,1,0,1,100.0
MORIERIS,3,4,7,42.9
MOROCCAN KAMEKAZE,1,4,5,20.0
MORWAY,2,2,4,50.0
MOTHER OF DRAGONS,0,2,2,0.0
MOUNDMAKERS,2,7,9,22.2
MSB,2,15,17,11.8
MUJIKI,0,4,4,0.0
MUM EATERS,0,1,1,0.0
MUR URDU UKRAINE,1,1,2,50.0
MURDER Inc Brownsville,1,2,3,33.3
MURDER TSS,0,2,2,0.0
MY WAY,6,6,12,50.0
MYDAKI,1,5,6,16.7
M_I_F,0,16,16,0.0
MaKaRiKi,0,6,6,0.0
Maaelstrom,2,0,2,100.0
Madcry,0,3,3,0.0
Made In Russia,0,1,1,0.0
Made for Hell,0,1,1,0.0
MadskillBoys,0,3,3,0.0
Magic Airlines,1,4,5,20.0
Magic Corner,1,1,2,50.0
MagnaLupus,0,2,2,0.0
Magyar,3,21,24,12.5
Majority Immortal Russian,2,4,6,33.3
Makaron,1,9,10,10.0
Make Albion Better Again,1,1,2,50.0
Make Turks Great Again,2,2,4,50.0
Make balance great again,0,1,1,0.0
Makoto Teki,7,5,12,58.3
Maledictum,4,5,9,44.4
Maliny gerko,1,2,3,33.3
Maly Gang,12,20,32,37.5
MamonTS,0,10,10,0.0
Mamuty Dehuna,0,4,4,0.0
Man this game sucks,5,1,6,83.3
Manisex,1,1,2,50.0
ManoWaR,1,1,2,50.0
Manquitos por el mundo,5,27,32,15.6
ManyaK HeriF,8,16,24,33.3
Marauder s,94,192,286,32.9
Mardinliler,0,1,1,0.0
Margun,0,1,1,0.0
Marlborough,1,1,2,50.0
Martial Academy,0,1,1,0.0
Martlock United,0,2,2,0.0
Martlock_OGR,1,3,4,25.0
Martwa Strefa,0,1,1,0.0
Mask Off,0,1,1,0.0
Maska-groba,0,1,1,0.0
Masters of Albion,31,174,205,15.1
Masters of war,1,11,12,8.3
Masturan,0,2,2,0.0
Mata Gabachos,9,44,53,17.0
MavriMira,0,1,1,0.0
Maxi Guilde,2,2,4,50.0
McLovin Gang,0,1,1,0.0
Meat,1,2,3,33.3
Medvezhya Stal,0,7,7,0.0
Mefedroniarze,3,6,9,33.3
Mega Last Dodep,0,6,6,0.0
Megan Fox Feet,4,5,9,44.4
Melorna,8,4,12,66.7
Menam Parma,4,4,8,50.0
Mental Hospital,2,2,4,50.0
Mentality R-D,10,6,16,62.5
MeowIMeow,0,6,6,0.0
Mercenarios SA,0,1,1,0.0
Mercenary Idman Yurdu,28,63,91,30.8
Merchandaising,1,0,1,100.0
Mercs,0,1,1,0.0
Merienda con dragones,0,7,7,0.0
Merihk,2,2,4,50.0
Merkulla,2,4,6,33.3
Meskie_Oszusciki,1,0,1,100.0
MetaPvE,0,2,2,0.0
MheinZ,3,22,25,12.0
MiHoYo,0,1,1,0.0
MiRKWOOD,0,10,10,0.0
MiamiScare,0,2,2,0.0
Miaomiao,0,2,2,0.0
MiauczuryKubusia,2,4,6,33.3
Micar,19,88,107,17.8
MidScale,1,1,2,50.0
MiddleEarthh,1,8,9,11.1
MiddleeEarthh,1,1,2,50.0
Midgard Saga,0,5,5,0.0
Midnight Stalkers,0,21,21,0.0
Mighty Dragon,1,1,2,50.0
Mighty Goat,74,67,141,52.5
Milanesa,5,26,31,16.1
Milka01,6,24,30,20.0
Milkomeda,3,3,6,50.0
MilleniumX,0,1,1,0.0
Millennialis,35,33,68,51.5
Mind If I Roll Need,1,2,3,33.3
Ministry of Rat Affairs,3,1,4,75.0
MirOwl,0,1,1,0.0
Miros,0,14,14,0.0
Misery The Ebd,2,1,3,66.7
Misfits of the Forest,1,4,5,20.0
Mission,9,8,17,52.9
Mist Donators,0,2,2,0.0
Mistbound,5,8,13,38.5
Mists of Avalon,1,1,2,50.0
Mists of Midgard,0,2,2,0.0
Mitlemeer,0,1,1,0.0
Miya,1,9,10,10.0
MmmmhViande,3,6,9,33.3
Modest Circle,2,19,21,9.5
Moenia,0,1,1,0.0
Mogulshiki,0,1,1,0.0
Molterians,2,0,2,100.0
Mommys gang,2,2,4,50.0
Monagarmr,1,0,1,100.0
MoneyBackHome,0,1,1,0.0
Monke,5,3,8,62.5
Monkey Buisness,10,6,16,62.5
Monkey Business,1,0,1,100.0
Monkey Hangers,0,1,1,0.0
MonkeyFlip,0,1,1,0.0
Monohrom,0,1,1,0.0
Monster hunter,0,5,5,0.0
Monster team,1,0,1,100.0
Montaing Black,0,1,1,0.0
Montzenia,0,2,2,0.0
Moon Army,0,4,4,0.0
Moon Base,4,11,15,26.7
MoonLiight,0,1,1,0.0
Moonleaf,0,1,1,0.0
Moonlight,7,14,21,33.3
Moonlight Maniacs,31,64,95,32.6
Moonrise,0,5,5,0.0
Moonshade,0,2,2,0.0
Moonshiners,0,1,1,0.0
Moonspire,1,0,1,100.0
Moor Frog,0,1,1,0.0
MopkoBku,0,7,7,0.0
Moravian Eagles,97,116,213,45.5
Mordiggian,0,2,2,0.0
Morenka,27,9,36,75.0
Morganas Knives,0,1,1,0.0
Morok,0,2,2,0.0
Moros,165,82,247,66.8
Mors Syndicate,0,3,3,0.0
Morselanders,4,23,27,14.8
Mortal Dominion,5,23,28,17.9
Mortal luck,6,4,10,60.0
Mortifiers,0,1,1,0.0
Mortlak,6,22,28,21.4
Most Wanted,1,1,2,50.0
MostickBoyZ,0,13,13,0.0
Motley Crusade,8,16,24,33.3
Movimento Liberazione Albilon,7,14,21,33.3
Mroczna Armia,80,55,135,59.3
MrocznyLegion,3,8,11,27.3
Mrowisko,8,13,21,38.1
MtR-121,3,14,17,17.6
MuGiWaRa_D,0,1,1,0.0
Mubarizun,0,1,1,0.0
Mug0,1,0,1,100.0
Mugen Kuryu,1,0,1,100.0
MulaGangaEnjoyer,0,1,1,0.0
Murder Cartel,17,9,26,65.4
Mure,62,67,129,48.1
MureExtra,1,6,7,14.3
Murkweald Familia,1,0,1,100.0
MuslimSS,0,2,2,0.0
Mutiny,44,27,71,62.0
My Little Money,8,41,49,16.3
My Little Pone,0,1,1,0.0
My mind is a horry story,0,1,1,0.0
Myriath,4,16,20,20.0
Mystery War,0,2,2,0.0
Mystetstvo Viyny UA,0,2,2,0.0
Mystic Marsh,0,1,1,0.0
Mystical Market,2,1,3,66.7
Mystical Warriors,2,0,2,100.0
Mythgrove,5,3,8,62.5
Mythic Slayers,5,9,14,35.7
Mythix,0,1,1,0.0
Mythril,17,16,33,51.5
N E X U S,1,1,2,50.0
N I G G A S,0,2,2,0.0
N O R T H,6,12,18,33.3
N01,0,1,1,0.0
N0Mercy,0,3,3,0.0
N0N4ME,6,3,9,66.7
N1ce,1,0,1,100.0
NAGIBATOR,4,35,39,10.3
NAIJAGAKURE,0,3,3,0.0
NE MUTLU TURKUM DIYENE,0,1,1,0.0
NE YHbIBaiTe nacaHbI,0,1,1,0.0
NEED MY JACKET,14,48,62,22.6
NERE GIDERSIN USMANIM,0,4,4,0.0
NET PROBLEM,2,8,10,20.0
NEVER GONNA GIVE YOU UP,0,4,4,0.0
NEVER RESET,0,1,1,0.0
NGA,0,2,2,0.0
NIET-interteiment,1,6,7,14.3
NIGHT MOON,0,4,4,0.0
NIGHT-RAIDERS,0,2,2,0.0
NINE PERCENT,10,4,14,71.4
NN22,0,2,2,0.0
NNKLCJ,7,3,10,70.0
NN_WON,3,18,21,14.3
NO BB,43,76,119,36.1
NO DOPE NO HOPE,2,3,5,40.0
NO FEAR EPTA,0,1,1,0.0
NO HUMAN,2,19,21,9.5
NO META,23,33,56,41.1
NO MONEY NO TALK,6,6,12,50.0
NOOBIES,0,1,1,0.0
NOOOBS,0,1,1,0.0
NORTHS,0,3,3,0.0
NOT ALONE,1,1,2,50.0
NOXERA,4,11,15,26.7
NOXUSS,0,1,1,0.0
NOYB,1,1,2,50.0
NR kings,0,1,1,0.0
NUBS HCE,1,3,4,25.0
NVDP,2,13,15,13.3
NWA,3,5,8,37.5
Na Chile,0,1,1,0.0
NaRasslaBoness,1,3,4,25.0
NaahBrugge,1,2,3,33.3
Nacidos de la tormenta,9,20,29,31.0
Nacom,0,1,1,0.0
Nad Rybnicky,1,1,2,50.0
Nagara____MAO,0,1,1,0.0
Natural Born Killers,1,5,6,16.7
Nazarika,0,1,1,0.0
NePapaoutai,1,0,1,100.0
NePidori,0,1,1,0.0
NeW-farmer,0,1,1,0.0
Neamdia,4,5,9,44.4
Nebesnyye Khraniteli,0,2,2,0.0
Nebukadnezar,18,46,64,28.1
Neck Breakers,4,17,21,19.0
NecroVision,14,27,41,34.1
Neexus,0,3,3,0.0
Negritillos,2,1,3,66.7
Neko Shogun,0,6,6,0.0
NeoGoldenKingdom,1,0,1,100.0
Nerds Neck,0,3,3,0.0
NetWork,0,4,4,0.0
NeuronDeactivation,1,1,2,50.0
Neutron Star,0,1,1,0.0
Never Mind,118,158,276,42.8
Never Trust King,14,22,36,38.9
Never back down,0,1,1,0.0
NeverLucky,2,31,33,6.1
Nevermind,1,1,2,50.0
New Adventure,7,4,11,63.6
New Force,8,42,50,16.0
New Laughing Coffin,0,5,5,0.0
New Testament,1,0,1,100.0
New-Era,4,7,11,36.4
NewBlood,1,5,6,16.7
Newbee,36,65,101,35.6
Newbies Albion,0,9,9,0.0
Next,2,0,2,100.0
Nexura,0,2,2,0.0
NiIfGaard,2,27,29,6.9
Niaworld,2,2,4,50.0
Nicerealm,1,0,1,100.0
Nidavellir_ Shields,1,2,3,33.3
Nie Umiemy w Albion,0,3,3,0.0
Night Fury,10,4,14,71.4
Night Mrazers,1,0,1,100.0
Night Pilgrim,0,1,1,0.0
Night Reavers,3,4,7,42.9
Night-Reapers,73,97,170,42.9
Nightfall Warriors,1,5,6,16.7
Nighthowlers,5,9,14,35.7
Nilfgaardian Legion,0,2,2,0.0
Nine Lives Left,0,7,7,0.0
Nine Mortal Ways,2,1,3,66.7
NinjaTurtles,13,4,17,76.5
Ninth Legion,1,2,3,33.3
NiszA,1,5,6,16.7
NiuNiuWG,1,1,2,50.0
Njordheim,20,13,33,60.6
No Cape No Shame,8,15,23,34.8
No Fear - No Death,0,1,1,0.0
No Guild,0,2,2,0.0
No Loot No Sleep,0,19,19,0.0
No Mistakes,7,12,19,36.8
No Sex With Ex,67,142,209,32.1
No Skills,0,1,1,0.0
No To Cortisol,0,5,5,0.0
No Tourist,2,3,5,40.0
No Trust,0,1,1,0.0
No War No Success,2,0,2,100.0
No Weakness,0,1,1,0.0
No fear us,15,8,23,65.2
NoClapNoCap,10,33,43,23.3
NoMads Empire,0,1,1,0.0
NoNameR7,0,2,2,0.0
NoTag,22,105,127,17.3
No_Name1,0,7,7,0.0
No_PMT,0,1,1,0.0
Nochnyye Volki,0,1,1,0.0
Noctis Venationis,0,8,8,0.0
Noctura,2,2,4,50.0
Non Name,0,2,2,0.0
NoobTeam,1,0,1,100.0
Noobs With Attitude,1,14,15,6.7
Nord_Star_INN,0,3,3,0.0
Nordheim,13,47,60,21.7
North cartel,0,1,1,0.0
Northlings,0,1,1,0.0
Northwind,1,3,4,25.0
Norwey Gay Sex Corporation,0,1,1,0.0
Not Again,4,1,5,80.0
NotBad,0,1,1,0.0
Nova Cosaci,0,2,2,0.0
Nova Spain,0,1,1,0.0
Noxus,116,200,316,36.7
NullException,0,4,4,0.0
Numenordctlescorons,1,4,5,20.0
Nurture,0,4,4,0.0
Nyash-Myash,0,7,7,0.0
O L Y M P U S,0,2,2,0.0
O M B R A,0,1,1,0.0
O N L I N E,41,133,174,23.6
O N L Y G A N K E R S,6,6,12,50.0
O U R O,6,1,7,85.7
O-U-T-L-A-W,0,1,1,0.0
OBSCURE CLAN,0,3,3,0.0
OBW Przyjaciele,69,88,157,43.9
OEM,0,1,1,0.0
OGURCHIKI,0,1,1,0.0
OLDBOYZ,8,3,11,72.7
OLDVALYRIA,0,1,1,0.0
OLIM-PYA,0,1,1,0.0
OLIMPIANOS ACADEMY,0,1,1,0.0
OLOMIST,0,1,1,0.0
OLYHI,0,1,1,0.0
OMEGALUL,12,17,29,41.4
OMNITYS,10,8,18,55.6
OMOH,0,2,2,0.0
ONE 6 TEEN,3,0,3,100.0
ONIMAI Company,1,1,2,50.0
ONLY GATHERERS,0,1,1,0.0
ONLYLoseStaff,0,3,3,0.0
OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,0,1,1,0.0
OOOTmuv Deneg,2,18,20,10.0
OP Squad,3,9,12,25.0
OPAVUN HOLDERS,1,0,1,100.0
OPCommando,0,1,1,0.0
OPG GUASH,0,2,2,0.0
OPG KABANI,1,0,1,100.0
ORDEN DE JERUSALEN,2,11,13,15.4
ORDEN TOPINAMBUR,2,3,5,40.0
ORDER 66,23,34,57,40.4
ORIGAMI,1,2,3,33.3
ORIGINALSS,5,19,24,20.8
ORSTED_Corporation,0,3,3,0.0
OSAMA,0,1,1,0.0
OST,0,1,1,0.0
OSUS,0,2,2,0.0
OTDEL_OTLOBA_BOMZHEY,3,5,8,37.5
OTVIR,3,6,9,33.3
OUTLAW,0,1,1,0.0
OXkillz,1,4,5,20.0
Oath of Turks,2,2,4,50.0
Oathbreakers,8,28,36,22.2
Obdachlose Gemeinde,0,5,5,0.0
Obieraczki Do Macior,0,2,2,0.0
Oblivyon,0,1,1,0.0
Obsidian Dawn,7,19,26,26.9
Obsidians,1,11,12,8.3
Odd Future,0,1,1,0.0
Ogre,3,1,4,75.0
Oh my god,1,3,4,25.0
OkeaH,0,1,1,0.0
Okozzu,0,1,1,0.0
Old School Army,10,12,22,45.5
Old-School,4,14,18,22.2
Oldheads Gamers,0,1,1,0.0
Olimp Squad,0,17,17,0.0
Olimpianos,1,11,12,8.3
Olympus Zero,2,0,2,100.0
Omega Hangout,6,8,14,42.9
OnE ShOT TEAM,2,0,2,100.0
OnFir3,0,3,3,0.0
OnSight,3,1,4,75.0
OnW,0,7,7,0.0
One Cwel Army,0,1,1,0.0
One Heart,0,12,12,0.0
One Hell,10,43,53,18.9
One Man Corp,0,1,1,0.0
One Orange Braincell,1,0,1,100.0
One Piece Is Real,2,3,5,40.0
One Way Ticket,2,2,4,50.0
One-Way Ticket,0,1,1,0.0
OneArmy,1,0,1,100.0
OnePieceLtd,0,1,1,0.0
OneToMany,0,1,1,0.0
OniFans,0,2,2,0.0
Onichan Kings,0,23,23,0.0
Only Blood,3,4,7,42.9
OnlyFarms,0,4,4,0.0
OnlyGather,1,1,2,50.0
OnlyPasta,0,4,4,0.0
OnlyWars,1,2,3,33.3
OopS Dead,1,3,4,25.0
Open Play,9,3,12,75.0
Operacion Necora,0,18,18,0.0
Option,0,1,1,0.0
Orbis,27,36,63,42.9
Ordem_TEMPLARS_Night,0,2,2,0.0
Orden Hospitalaria,58,118,176,33.0
Orden YpavshiX Na Ryku,0,1,1,0.0
Orden de la llama sombria,0,1,1,0.0
Order Keepers,1,3,4,25.0
Order of Saint Lazarus,3,12,15,20.0
Order of Svarog,6,40,46,13.0
Order of Torment,0,1,1,0.0
Order of War,4,3,7,57.1
Order of the Bloodmoon,1,5,6,16.7
Order of the Iron Crown,0,2,2,0.0
OrderOfPensil,1,0,1,100.0
Ordin bleska,3,79,82,3.7
Ordine Dei Senza Luce,0,3,3,0.0
Ordine Dei SenzaLuce,0,1,1,0.0
Ordo Sancte Rode,0,1,1,0.0
Ordo Solis,1,6,7,14.3
Ordo ab chao,1,4,5,20.0
Ordre Des Rois,0,1,1,0.0
Ordre des Faydits,1,19,20,5.0
Organization X,0,1,1,0.0
OriginaI,3,2,5,60.0
Os Ghost,1,4,5,20.0
Os Nomadas De Cristo,0,1,1,0.0
OsiedlowePijaki,0,2,2,0.0
Oskom,0,2,2,0.0
Ostatni Bastion,0,1,1,0.0
Ostatnie Ognisko,3,0,3,100.0
OstrovRblbakov,1,0,1,100.0
OtiNaneiiiii,1,6,7,14.3
Out_of_Control,0,2,2,0.0
Outcry,12,32,44,27.3
Outlaw Syndicate,3,6,9,33.3
Ov3rLords,3,12,15,20.0
Over Gear,28,39,67,41.8
Over-Suspicius,0,2,2,0.0
OverIords,1,1,2,50.0
Overcharged,1,2,3,33.3
Overpowering,100,135,235,42.6
Overseer,2,5,7,28.6
OwlMafia,2,8,10,20.0
Owling Abyss,0,1,1,0.0
OxyGeNN,19,43,62,30.6
P A N C O,3,4,7,42.9
P A R A D 0 X,23,56,79,29.1
P E N E S,5,32,37,13.5
P E R M A V2,12,25,37,32.4
P H A N T O M S,1,6,7,14.3
P O I N T,2,6,8,25.0
P S Y C H O,0,1,1,0.0
P-R-I-D-E,0,4,4,0.0
PALKA 81,0,2,2,0.0
PALUDE,0,1,1,0.0
PANADO MAIOR CU POUMM,1,4,5,20.0
PANTHE0N,4,6,10,40.0
PARIVAAR,0,16,16,0.0
PARSIFAL,0,1,1,0.0
PAURA1,0,4,4,0.0
PAWykk,8,0,8,100.0
PAY4WIN,0,1,1,0.0
PC Parts,2,4,6,33.3
PDF Files,0,1,1,0.0
PDIP,2,0,2,100.0
PEKA,16,53,69,23.2
PENTAGRAM,0,1,1,0.0
PEPA VATAFA ZZZ,4,29,33,12.1
PIETRUSZKI,1,11,12,8.3
PISYA,1,2,3,33.3
PIVDIVERS,0,1,1,0.0
PIVO Guild,3,11,14,21.4
PIVOZAVRIKI,2,0,2,100.0
PIXEL BROTHERHOOD,0,1,1,0.0
PIXIE,0,2,2,0.0
PLAN,0,1,1,0.0
PLAZMA AR,7,34,41,17.1
PLEASE NO,28,37,65,43.1
PLOUTARCHS,0,1,1,0.0
PLS SPEAK SPANISH,2,3,5,40.0
PLS SPEAK TURKISH,3,6,9,33.3
PMC deduski,1,1,2,50.0
PMC_ALBION,6,49,55,10.9
PMTClub,1,1,2,50.0
PMW,2,0,2,100.0
POCKET UNIVERSE,3,0,3,100.0
PODHOBEP,0,1,1,0.0
PODONKI,3,5,8,37.5
POISONOUS LIZARDS,1,0,1,100.0
POKAKAL,7,15,22,31.8
POKOY,14,28,42,33.3
POLARIS,2,3,5,40.0
POMOIKA,11,13,24,45.8
POOK,0,2,2,0.0
POPULARIS,3,5,8,37.5
POR TU TATIS,0,9,9,0.0
PORN0,1,0,1,100.0
PORT ROYAL,0,7,7,0.0
PORTUCALE,2,9,11,18.2
POTATO PRIME,1,2,3,33.3
POVTAS-4-24,0,1,1,0.0
POWERFULLY OWNS,0,5,5,0.0
POZORNIKI,1,0,1,100.0
PRAI,0,2,2,0.0
PRAID,0,11,11,0.0
PRIMA,0,4,4,0.0
PRO,0,10,10,0.0
PROkladka,0,1,1,0.0
PS Sparta,0,2,2,0.0
PSYCHO CULTIVATOR,0,3,3,0.0
PT7,3,20,23,13.0
PUNISHER,1,5,6,16.7
PURRING KITTENS,0,1,1,0.0
PUTIN SQUAD,0,2,2,0.0
PVE ABUSA,9,4,13,69.2
PVE Forbidden,1,4,5,20.0
PVE Group,0,1,1,0.0
PVE RU Albion Group,4,14,18,22.2
PVE Thetford,0,1,1,0.0
PVEGuildBTW,6,16,22,27.3
PVP Monsters,0,1,1,0.0
PVP_Lumhurst_PVE,0,15,15,0.0
Pablushi,0,3,3,0.0
Palegrin,98,164,262,37.4
Pancake,1,0,1,100.0
Panda Corp,31,51,82,37.8
Pandemonium,19,60,79,24.1
Panem,23,15,38,60.5
Panic in the Game,8,12,20,40.0
Panico,253,164,417,60.7
Pantofle,0,1,1,0.0
Pantsu power,1,2,3,33.3
Papaoutai,469,202,671,69.9
Papaoutal,3,2,5,60.0
Para__Bellum,1,6,7,14.3
Paradeus,4,7,11,36.4
Paradise,5,7,12,41.7
Parafia59,0,4,4,0.0
ParalleL,0,2,2,0.0
Party_KP,1,4,5,20.0
Pasok,18,30,48,37.5
PatatoSS,0,1,1,0.0
Path to the stars,0,2,2,0.0
Patrick Norris,1,1,2,50.0
Pawns,0,1,1,0.0
Pawr,0,6,6,0.0
Pcvv,0,2,2,0.0
Pe Causa,0,1,1,0.0
Peaceful Sky,0,3,3,0.0
Pediki goluboy laguny,0,3,3,0.0
Peek At You,0,1,1,0.0
Peepe,7,34,41,17.1
Pelmen1,0,12,12,0.0
Penalti para el Real Madrid,3,20,23,13.0
Penguinization,0,1,1,0.0
Pentacle,32,50,82,39.0
Pepe Shnene Watafa,0,1,1,0.0
PepeSneleWatafa,3,2,5,60.0
Pepsi Generation,0,1,1,0.0
Pergamonos,1,8,9,11.1
Persian Avengers,0,3,3,0.0
Persitas Amorosos,3,24,27,11.1
