Player,Guild,Kills,Deaths,Fame
PinguinoNoxiano,Mono Con Navaja,37,5,12664177
XExozX,Just Drop4,192,26,12054685
JoeFosther,Rogue Natives,59,8,19465395
WarriorBlack,We Profit,22,3,3322607
FlipViet,I Paradise I,22,3,4100388
BigClausing,Warriors of the AEsir,22,3,341758
elabridordeojete,Sea-Sky Fraternity,51,7,2738435
Jxsh,Mao de Elastico,51,7,8930778
XDanielX11,Llamitas Su Su sum,51,7,7922941
WagnerGa,Night of Depths,29,4,734175
M999,Spazzin Out,29,4,838069
zMonoManco,DARKM1GHT,58,8,13607916
Diesyke,IFures,29,4,6605856
Elinkadelcusco,-,29,4,2878387
tommy666,NoFreeThinkers,79,11,6266957
Tochm,I Nothing I,287,40,11649467
PerritaGolosa69,Outlimits,43,6,10682873
Elinkadelcusco,xX The Jokers Xx,43,6,3198208
Redzone007,Loyalty Matters,93,13,6423659
tzahider,YOU_ARE_DEAD,100,14,4007881
Rodrig0FSousa,Mao de Elastico,57,8,10825935
SaveiroMalcriada,D I N O C O,57,8,8896169
Ajjota,Gatitos Mimoshos,64,9,10284423
Theirmax,Doble OC,92,13,3479556
kXrolOnTop,Evil Kool Aid,290,41,37880453
betcover,Maximum Effort,113,16,4324227
Hoe4Everyone,Cardiac Arrest,7,1,519050
Rsoc,KR SEED,7,1,1276049
Victorsan504,IIFures,7,1,981296
kragger6,THE TRUE ORDER,14,2,1158466
GregorioDC,-,7,1,812976
KibblesNBits,Slammed,14,2,1946762
SnopLadyi,X EL ULTIMO REINO X,7,1,189933
Belial8808,Sex Appeal,7,1,268180
Temptationxx,Split Second,21,3,13690900
TuTencio,Faction Army,42,6,2044281
CantConquer,Harvesters of the Hopeful,7,1,199182
hijnxx,Eternal Defiance,7,1,88311
smirched,ENDANGERED,7,1,14697371
Caregu,Mono Con Navaja,21,3,3831735
f1ndyourself,Air Fryer,7,1,1001834
AleCh33,Upside,161,23,12996302
ChickenNoodles,OriginPoint,7,1,1246440
ElPistache51,OathBreakerz,14,2,1744224
SILJAR,-,7,1,146873
FangLeone,Keybump,7,1,2522053
YagerElPagano,YaKcheYa,7,1,825999
Alaric55,YOU_ARE_DEAD,49,7,3449384
Ravanger,Cardiac Arrest,7,1,346553
RBGT,Livempire Games,7,1,484311
Sania00,Sprint With Me,7,1,679567
Resetsui,desavence,7,1,2064726
SignasVD,H U R S T,7,1,1147284
naluki,300m,7,1,481103
Gudzne,IFures,21,3,7204885
DrWell,Death Sentenc3,7,1,911133
Nozcav,Curriculum Vitae,7,1,902916
ta1sky,I Devil V1ctory I,21,3,800727
TheSebastianCL,IFures,7,1,1188004
MeNoTa0,desavence,7,1,3247453
MrArez,La Federacion Y,7,1,1839993
FARMERLIFE,R A D I O,7,1,538535
XxFabrizxX,Upside,7,1,255704
Letkuz,HOPLITA,7,1,451128
Dieow1,Split Second,35,5,9705694
Outsidex,H U R S T,14,2,910998
HuIIigan,R - I - S - E,7,1,991176
OG2002,BLACK TAPE,7,1,619771
kuks123,Infan3,7,1,649348
ElPistache51,I Diamond Dogs I,28,4,5062184
Alphasws,N o m a d z,7,1,170935
hiey79,ETHERNAL-GLORY,7,1,232163
parawhy112,Legacy Corporation,7,1,538430
KUhINFECCIOSO,Companhia Pele Ferrea,7,1,178661
JavierAlexandro,Dies-Irae,28,4,4569306
WaroxSs,NO HOLDING,14,2,2050498
MeanPugs,-,7,1,705408
simichan00,SKY- C r i m i n a l s,7,1,833756
dooniin,Upside,7,1,1523666
