Player,Guild,Kills,Deaths,Fame
zNuBx,Obsidian Blades,2,3,134519
zNoneLost,IIFures,0,1,6322966
zNoneLost,Hypeless,0,2,213046
zNone,IFures,38,49,17768964
zNone,Hypeless,8,9,2250140
zNigxt,99F00D,9,3,1800970
zNeganAO,Chocolate Con Queso,2,3,175639
zNECROMANCERz,A L C A T E I 4,22,11,2155878
zN4ndo,ZeroTesto,1,3,16830
zN4ndo,-,0,3,61160
zMxzp,PioPioPio,2,9,340881
zMxzp,OSOS AUTISTAS,2,2,161912
zMoorphing,LEGADO INMORTAL,0,0,2268
zMonoManco,POTA POTA POTA,116,20,29951929
zMatthewz,Wanted PKS,243,59,31397575
zMaGnus07,-,0,2,11828
zMaGnus07,Hemp Rats Cartel,0,5,32660
zMaGnus07,os alfaiates,19,24,320849
zM4rshmello,C O L 4 P S O,0,1,14323
zLukaas,Darkness INC,9,1,3003429
zLuhamm,Crux Del Sur,1,2,89544
zLuhamm,-,1,1,52649
zLordMarlon,Milfs in your area,0,0,103893
zLocura,FaIIen AngeIs,0,2,447129
zLobitz,DATE A LIVE,23,9,1407086
zLioN07,PardalHunters,0,0,9314
zLexs,-,1,0,44703
zLeena,LuxAeterna,0,1,0
zLaylaz,-,0,1,0
zLaylaz,Exiled KingDoms,1,0,34439
zLastKing,VK Army,1,2,96347
zLannister,Gambito da Garrinha,7,12,9380693
zKotalKhanz,FaIIen AngeIs,1,3,4161543
zKodx,One-Day,8,6,556156
zKingWolf,Sunflame,0,4,108133
zKidney,-,3,2,1121969
zKelvinn23,Sprint With Me,1,1,115690
zJulioDoCocorico,TurmaDoJulio,0,0,44703
zJuanshoo,24 - 7,0,2,3816
zJOTACE,DIVINE SERVENTS,0,1,0
zImmortalzRage,DEAD Renegadez,8,11,1634397
zIgor07,-,1,1,25457
zIgor07,os alfaiates,43,48,917739
zIgor07,Hemp Rats Cartel,5,4,54475
zHeraldry,Outlimits,21,9,5522968
zHarry1,PlVAS,4,35,18387449
zHankt,-,2,2,842366
zHankt,We Profit,93,21,19459804
zGutsz,Negative Profit,0,2,103973
zGolgus,HERMANDAD PJ,0,1,0
zGets,HiDrA Reborn,5,21,2376572
zGamer420z,TheBallsClub,1,0,35388
zFrenesi,TropaDoLima,0,1,3564
zFrenesi,CapaAzull,0,7,34150
zFreneZii,-,0,1,0
zFreneZii,La Furia de Midgard,0,1,4169
zFollow,L4 SECTA,0,1,0
zFloat,R3ckless,27,15,4592041
zFl0w1n,Gambito da Garrinha,25,20,15305402
zFermi,Outlimits,5,8,3646471
zFermi,Outllmits,19,8,4770797
zFearThing,Ethernal Rush,2,3,148259
zDreamS,Escolinha Avalon,0,1,0
zDrPaul15xx,Roses-Academy,42,22,7747249
zDougap,Escolinha Avalon,0,1,0
zDkDarksito,MANGO BORN,0,0,63487
zDkDark,desavence,10,4,626302
zDkDark,ALQUIMISTASyt,17,5,597829
