Player,Guild,Kills,Deaths,Fame
Inting4,The Lonely Men,316,67,92363398
XUEOS,Evil Kool Aid,316,78,78882392
1H0RUHE,-,316,25,55651394
MaXiMuS909,Evil Kool Aid,315,88,82405162
0ffense,desavence,315,75,56994835
TtvArcoviVT,Rogue Natives,315,51,50781165
Azzra3l,Rogue Natives,315,137,43045360
TheEnvyP,DARKM1GHT,314,98,121920665
GrnArrow,Benevolent Kool Aid,314,76,55108012
Rizzuh,N A G A S A K l,314,149,52749491
AnitaDickens,-,314,133,33935635
GloopEater,Evil Kool Aid,313,163,143897920
xJotate,Mono Con Navaja,313,98,88826424
Ariana963,Outlimits,313,254,19214899
FrozenThrone,NoFreeThinkers,312,61,96051293
CrazyArgonian20,Error 404 Not Found,312,71,73006309
G3R51T0,-,312,84,57796784
Gomige,The Real Aggression,311,134,85812826
Sandboy,Mao de Elastico,311,84,73373686
7GHAN7,We Profit,311,66,49161594
Sewper,PlVAS,311,61,43227400
IIIXK,XKXK,311,230,25562327
Jarvoc,Maximum Effort,311,52,13724849
xxManiaco,Wanted PKS,310,81,72201537
CamilaSuggar,PlVAS,310,94,43645707
Desidia94,Spetsnaz Grail,309,70,46154053
Vasto0204,Gremio en Proceso,309,93,44889823
lunakk,DARKM1GHT,308,71,112020694
parlanchaa,-,308,238,53884925
MrSwabage,Rogue Natives,308,104,46953947
Onlko,De4d End,307,147,98881598
SubaruTNatsuki,DARKM1GHT,307,94,78409568
damendez,-,307,86,24161388
Invyx,Sprint With Me,306,72,71972337
Casssio,PlVAS,306,119,66591472
Ajjota,Last Bench,306,47,56154127
Miiiier,Capy Crew,306,136,43155494
DAGAIII,Rogue Natives II,306,51,37400694
Teddi,AO University,305,56,136309880
KillingPK,We Profit,305,160,88205300
Kelwor,S L I C E D,305,160,86095487
IJustAwakeI,Outlimits,305,95,45624149
Flacoflame,Mythix,305,64,17129581
Scrubzey,Evil Kool Aid,304,50,72547853
iseaux,Evil Kool Aid,304,66,52960655
RicoReal,Slammed,304,40,52638474
Ryulan,S H O T G U N,304,114,37444868
w0n,Evil Kool Aid,304,77,16230959
strangse,PlVAS,303,104,72363349
