Battle ID,Kills,Fame
433163760,21,6967813
433163771,7,2379043
433164676,93,31943440
433165158,14,1487084
433165529,9,2591621
433165589,15,5414523
433166272,5,247501
433166599,13,9558640
433166772,5,4071091
433167414,12,2015946
433167571,6,1209697
433167719,69,32546663
433167849,16,3735780
433168041,5,312234
433168380,30,7319609
433168648,57,23048227
433168834,6,406484
433169273,16,2807668
433169570,45,26553715
433169938,29,10897211
433171291,73,71777628
433171471,4,247877
433171516,14,1177660
433171567,11,1443603
433172902,16,1095722
433173158,11,3273678
433173388,16,3388468
433173392,29,4834031
433173611,14,5184462
433173957,10,845596
433174115,10,1222414
433174502,88,46589076
433174652,43,17132113
433175010,7,1310162
433175151,13,3002017
433175321,97,49266895
433175671,8,1127743
433175689,12,3135876
433175902,107,73630378
433175936,14,3167585
433176125,20,976216
433176248,12,3369116
433176748,64,30064870
433176862,37,10664812
433177581,15,4002855
433177602,50,22160995
433177655,35,12947476
433177934,30,10320974
433178088,97,53436731
433178126,17,2705156
433178131,13,4156231
433178294,12,4259025
433178432,23,4047987
433178685,6,2226909
433178762,12,3955924
433178888,4,443461
433178897,32,7080165
433179094,3,451592
433179218,18,8670875
433179267,29,1982182
433179350,28,70453521
433180346,8,1788417
433181201,6,154602
433181283,26,4769842
433181334,27,7240185
433181512,20,3580414
433181950,16,1950739
433182136,13,2203310
433182593,34,5642634
433182599,12,6297456
433183132,24,16462165
433183330,10,2634748
433183732,5,428641
433183734,44,15267143
433184362,16,3221003
433184583,12,4078152
433185409,19,6327857
433185722,46,9683441
433185903,16,2131802
433186811,41,20830376
433186933,45,9711391
433187072,13,3433634
433187479,67,28528034
433187595,9,981808
433187769,11,1144243
433187866,14,2227111
433189272,14,2077061
433189486,224,32005242
433190137,7,1854798
433190536,16,4180606
433190674,5,1929256
433192400,29,8957346
433192563,13,575698
433192675,17,9120142
433193900,14,2016539
433195077,23,8602802
433196457,28,13810116
433196615,5,1476510
433196923,45,3408084
433197021,22,14337260
433197951,14,1650433
433198616,18,1658915
433199114,14,6834393
433200265,15,1603102
433200703,187,116875418
433203108,13,3100825
433203814,11,1123633
433204363,58,9520590
433205306,12,4892018
433207225,85,38932300
433211068,19,694474
433212282,29,11194005
433213850,11,2003302
433214015,20,1928852
433214443,14,2152854
433214690,63,5899445
433214832,6,441254
433215051,12,986122
433215120,24,14762005
433216042,31,6362504
433217190,13,3008838
433217610,23,5353718
433219808,10,845403
433220510,8,272294
433220620,9,2449245
433221264,14,1048290
433222043,18,3186204
433222121,3,329369
433222212,34,13949319
433236919,16,6168726
433238548,5,165051
433239912,7,2941088
433240859,20,4488519
433242266,10,2724558
433252254,12,693390
433271747,8,408846
433283301,24,1490401
433284509,13,825208
433304236,22,1522291
433306532,21,1713398
433307630,11,1042146
433309763,23,1363623
433309799,12,758289
433309975,13,3922465
433311256,11,489255
433311401,11,2142819
433312702,38,12326572
433312770,17,7154119
433316219,28,9559659
433316258,8,663807
433317042,4,335640
433317918,11,2582857
433323905,24,3662859
433327473,8,2413162
433327814,7,1871299
433331059,6,979394
433332356,63,36035913
433332958,86,34974349
433333243,5,4007245
433335079,11,4301652
433337601,14,1189248
433342103,33,2594660
433348778,22,5800382
433352310,21,2204453
433354284,15,3295173
433356460,11,3778700
433356969,9,753959
433357548,11,7353785
433358218,5,1028005
433358768,12,7201863
433358958,14,1883073
433358992,13,3679159
433359208,12,1734833
433360811,9,2168215
433363820,46,6771258
433364169,4,402571
433364262,95,10169356
433364286,12,662919
433364919,4,70096
433369530,40,6716664
433369589,14,1563572
433370729,7,301913
433371649,12,2988659
433373758,15,1078483
433375475,30,4290300
433394097,8,2899457
433399505,7,496635
433401140,30,2658713
433402558,379,93957495
433403090,10,2161510
433404405,387,196215772
433404470,43,11394605
433405466,13,1678303
433406645,13,441695
433406993,5,1760249
433407501,29,11751632
433408240,4,570267
433408816,24,5115327
433410299,10,3697332
433410551,13,959706
433410783,41,2716797
433411872,18,5391582
433412834,21,5010724
433413228,4,2086027
433413460,6,320420
433413599,55,21273119
433413766,17,7698486
433414588,3,1026057
433415567,14,2376327
433415774,67,18191587
433416337,14,1167493
433417246,57,24257450
433417596,10,4836749
433417704,9,305328
433418444,11,3973848
433418503,15,949032
433418774,17,7955562
433418881,118,69886307
433420393,7,465931
433420539,20,8522265
433421025,36,4116277
433421223,4,254168
433421797,20,4604054
433422461,26,15153181
