Battle ID,Kills,Fame
306433572,16,877975
306434129,10,1976962
306434401,12,6483184
306436320,5,165047
306436394,13,9630561
306436474,18,9926446
306438958,31,9067083
306439052,17,781142
306440000,5,543216
306442975,25,1106833
306451419,10,315953
306457422,7,813225
306460544,23,1228431
306461403,19,626294
306464376,11,2329493
306467107,92,7021635
306467185,16,528124
306467843,229,95226453
306468710,22,4152823
306469700,32,13159913
306469979,30,14016854
306473106,31,5027683
306473670,13,6282230
306474640,18,5799645
306477852,17,256132
306482310,16,10637408
306482524,52,2535916
306484648,14,4046871
306484711,17,2015844
306484717,36,2985641
306484974,7,430184
306486625,4,2282453
306487306,20,1513853
306487388,8,3569396
306487794,17,5373075
306487955,12,4683338
306491709,19,3617681
306492076,21,9397963
306492231,32,3334323
306494387,86,4542347
306495458,17,8423353
306495905,9,285248
306499053,22,1972112
306500720,35,3382991
306501315,15,1488738
306501813,36,481912
306506594,14,1142312
306508540,16,2644838
306509316,13,1395483
306509730,10,301377
306509976,22,7009885
306512111,18,818391
306515081,22,1053527
306520103,7,968328
306524537,17,2259112
306524980,21,4611975
306525367,62,22748955
306525681,13,875396
306525836,18,3736609
306526001,6,275251
306527161,13,3750573
306529086,183,67850333
306530098,12,8383153
306530192,11,1026865
306530895,29,14215598
306530986,27,9158779
306531003,8,2184665
306531011,15,3497007
306531845,8,2283378
306532466,44,11611392
306532679,15,3899945
306533122,42,13952752
306534298,4,2675026
306534590,6,730200
306534612,12,885884
306535340,31,13758804
306535403,16,2063101
306535479,15,5880970
306535822,17,9227058
306536192,4,616023
306536274,4,1337775
306536585,22,8336790
306536741,28,7477147
306538404,33,13302988
306538757,50,24771146
306539366,17,3922033
306540041,5,1072371
306540457,4,636436
306540806,129,57854089
306541325,18,5979388
306542017,18,12386082
306542218,13,3834182
306542318,39,23299214
306542709,33,2182982
306543269,28,8235315
306543411,70,32764730
306543571,15,3756524
306543588,27,2817389
306543752,13,3365629
306544992,86,32342694
306545392,22,5482244
306545433,13,1566302
306545616,23,4617328
306545983,8,763367
306546293,9,2131619
306546647,22,2609681
306547012,37,12074937
306547252,7,4872647
306547331,42,20635353
306547651,16,6841803
306548046,7,2169735
306548345,17,1617561
306548469,12,3231662
306548771,32,4091220
306549032,23,10432960
306549208,15,3592637
306549410,13,3987584
306549869,23,3569972
306550178,23,2430315
306550434,4,881722
306550579,4,2342437
306550606,22,8299655
306551386,13,3706281
306551516,28,8047584
306551542,26,4107080
306551814,15,4736100
306551936,9,937100
306551971,31,1296459
306552049,9,1645057
306552118,4,1547265
306552166,12,3867734
306552787,90,44095356
306552910,18,2375544
306553145,6,888226
306553242,45,25518595
306553699,9,6336329
306553982,9,3486578
306554170,22,6247181
306555877,10,1343899
306557573,29,3846371
306557681,17,6437491
306558084,20,3543417
306558460,20,12939259
306558676,10,441488
306559204,13,6115886
306559992,28,3572671
306560432,33,2620474
306563108,24,7369089
306563839,34,3059944
306564033,16,1456289
306565565,47,3178335
306568002,11,2032484
306569302,10,1228078
306570697,36,3958616
306571556,18,925201
306574029,23,909583
306577738,14,7052863
306579952,10,1870319
306580309,16,1458398
306580844,18,14326882
306582603,14,2520104
306582838,43,14160276
306583791,45,1624828
306584765,6,2034560
306585032,507,219178416
306588013,20,1205693
306588055,58,3930784
306588189,6,2162181
306588624,51,31351187
306591583,21,1620177
306592293,13,506815
306592301,12,1926761
306592619,88,3148761
306593925,51,19061309
306594249,16,7365872
306595303,16,1250531
306597117,24,2284208
306599020,330,177463895
306599029,12,3453928
306600292,36,11990894
306601065,3,97548
306603446,14,885089
306604644,13,4309079
306604717,11,591268
306605756,14,180796
306606951,7,302382
306606991,12,3629817
306607241,9,535647
306607808,3,817374
306607988,16,3027052
306608854,15,3672545
306608912,12,1062640
306609523,14,3290864
306609599,47,17277239
306610743,23,581903
306611594,12,2077526
306611641,8,4191942
306613135,14,5324496
306613339,26,7687287
306613646,18,2368092
306614547,6,1024057
306616879,8,4273579
306617654,11,556111
306617834,5,518834
306618091,17,5625512
306618250,31,791480
306619498,12,1821325
306619503,9,640027
306619528,12,2768771
306620831,15,822524
306622008,18,994437
306623756,23,2217905
306624583,4,331204
306625722,10,360461
306625745,68,5917246
306630355,10,743462
306633720,15,1591577
306634192,19,3056792
306635151,26,1660662
306636110,24,1682652
306637925,113,9662228
306638317,11,625458
306638384,9,696139
306642054,14,1704452
306642648,8,1922893
